2:43 PM - 12 Dec 2015|Watch @POTUS deliver remarks historic #ParisAgreement More information http go wh gov ClimateTalks #COP21 http snpy tv 1Qlzk8N|229|263
2:39 PM - 11 Dec 2015|The @Cubs look like best team baseball So what's chance break curse http 53eig ht 1IKFTzp|84|73
9:37 AM - 11 Dec 2015|Breaking House passes short-term spending bill avoid government shutdown http www wsj com|80|45
9:36 PM - 10 Dec 2015|Mark Zuckerberg reassures Muslim Facebook users http nyti ms 1OUaefS pic twitter com FHuMamy8P3|661|1.3K
7:37 AM - 10 Dec 2015|It #BullsSocialNight RT WIN autographed @JimmyButler jersey Winner notified tomorrow via DM pic twitter com HfHeAZ6ccR|4.1K|754
3:05 PM - 9 Dec 2015|Indians hit hard climate change closely watch Paris talks http nyti ms 1IVJKnP pic twitter com EXsvIsj1Qn|143|165
8:05 PM - 9 Dec 2015|@GirlsWhoCode's #Scholarship Drive happening Give thousands girls computer science education deserve http bit ly 1jvc8ql|65|83
6:59 PM - 9 Dec 2015|It's true @theleaguefxx SERIES FINALE starts NOW east coast Your chance see geniuses one last time pic twitter com VOMhcHpHL4|37|238
4:55 PM - 9 Dec 2015|VOTE FOR BEAR @bearwade22 http www chicagotribune com suburbs athletes ct-central-december-aotm-20151201-story html|5|6
5:37 PM - 9 Dec 2015|FDA approves 'cold cap' reduces hair loss cancer treatment http abcn ws 1QwSPKh pic twitter com km9cZi0UFI|207|283
5:09 PM - 9 Dec 2015|Saudi women vote weekend first time ever http wapo st 1Qx0qbG|425|372
1:35 PM - 9 Dec 2015|With American leadership 180 nations committed tackling climate change #UnitedOnClimate pic twitter com iq1SyJhVsX|893|2.5K
1:31 PM - 9 Dec 2015|Defunding Planned Parenthood would put 900 000 women's lives risk every year http onforb es 1NMUaYd pic twitter com eoXFf45WYk|218|123
1:16 PM - 9 Dec 2015|100s Chicago protesters demand mayor's resignation chanting Rahm Emanuel got go http abcn ws 1U4RRFp pic twitter com lg32LKTavQ|122|95
10:49 AM - 9 Dec 2015|We're proud part #AppleTV's first foray online learning w partner @Coursera http bit ly 1Hh910v #MOOC #EdTech|2|5
9:29 AM - 9 Dec 2015|Fight #climatechange doesn end #COP21 My thoughts continued work toward sustainable future http go usa gov cBemd|184|176
3:15 PM - 6 Dec 2015|NEW Justice Department expected launch probe Chicago Police Department http cbsn ws 1IO8DBO pic twitter com sSTpbHyGQg|62|58
2:13 PM - 6 Dec 2015|Warm wishes everyone celebrating Hanukkah May miracle center Festival Lights bring courage hope -H|706|1.5K
1:54 PM - 6 Dec 2015|Oil rig explosion Caspian Sea kills least 1 person 29 others considered missing news agency says http cnn 1jIBkcY|402|196
10:15 AM - 6 Dec 2015|We're first generation feel impact climate change last something #COP21 http go wh gov 2dk1jE|781|814
9:20 AM - 5 Dec 2015|Most mass shootings carried legal guns http nbcnews 1PIXGcC pic twitter com pNxBsNB1CN|198|113
4:41 PM - 4 Dec 2015|The 100 best websites entrepreneurs 2015 http onforb es 1Q5yrB8 pic twitter com bNl92rRrVL|210|295
6:48 PM - 3 Dec 2015|All 14 San Bernardino shooting victims identified http trib 1jCg34s pic twitter com t6iopG7wbV|15|5
5:03 PM - 3 Dec 2015|#BREAKING Multiple people injured shooting suburban Walmart Police http nbcchi com 4bYOWWM|322|52
5:28 PM - 3 Dec 2015|U S strongly condemns recent deadly suicide bombings callous attacks #Niger #Nigeria #Cameroon Boko Haram http go usa gov cBrf5|75|68
