7:50 PM - 12 Dec 2015|That double OT game last night drained The Warriors You're welcome @Bucks|126|104
6:19 PM - 12 Dec 2015|CELTICS WIN BOS 98 - CHA 93 IT4 21pts 5rbs 13asts AB 23pts 3rbs 3asts Jae 16pts 7rbs pic twitter com 1ERbZnPYuT|107|123
6:16 PM - 12 Dec 2015|GOOD WIN CELTICS pic twitter com 8iV06Gi7Wt|26|61
6:16 PM - 12 Dec 2015|The C's hold nail-biting 98-93 win Charlotte Avery Bradley scored 23 points IT 21 pts 13 asts pic twitter com Dspq5mV2Ma|590|573
6:15 PM - 12 Dec 2015|#Celtics improve record 14-10 beating #Hornets 98-93 Led Avery Bradley game-high 23 points|85|107
5:39 PM - 12 Dec 2015|Celtics pull ahead 73-69 end 3Q Hornets|4|9
5:00 PM - 12 Dec 2015|It's halftime Charlotte Hornets hold 42-38 lead C's D-Lee IT 8 pts apiece pic twitter com PNZoddEF1b|50|112
2:30 PM - 12 Dec 2015|@AroundTheNFL's Rookie Watch Week 14 1 Mariota 2 @Jaboowins 3 @AmariCooper9 4-10 http nfl com 1UizM6S pic twitter com S13jb4qvaG|143|450
1:30 PM - 12 Dec 2015|This it's like step huddle one NFL's promising rookies #Mariota #SoundFX http snpy tv 1ILUPgt|616|1.2K
12:21 PM - 12 Dec 2015|All fans stuck around continue loyal The Celtics deserve competitive fun team|28|86
12:10 PM - 12 Dec 2015|Random order made today get signed jersey thrown http bit ly 1TGeDT8 pic twitter com ooZP2CBzbX|92|606
7:17 AM - 12 Dec 2015|Game Day Celtics vs Hornets 7est pic twitter com e3FrIiUPoE|27|57
7:00 AM - 12 Dec 2015|Game year @Warriors @Celtics battle playoff-like atmosphere lens slo-mo #PhantomCam https amp twimg com v bc687473-eebd-4753-86b3-98cc6c9100b9|930|1.8K
6:41 AM - 12 Dec 2015|Larry Legend shirts hoodies sale online store http www celticslife com 2013 03 larry-legend-shirts-and-hoodies html The perfect stocking stuffer pic twitter com 0JPVanPJjk|7|29
8:21 PM - 11 Dec 2015|The Celtics one player away scary good|25|36
8:18 PM - 11 Dec 2015|Celtics might lost showed tonight they're team want sleep Brad Stevens amazing coach #CsUp|71|101
7:44 PM - 11 Dec 2015|FINAL 2OT BOS 119 - GSW 124 KO 28pts 6rbs IT4 18pts 6tbs 10asts ET 13pts 9rbs 6asts 2blks Jae 15pts 5rbs pic twitter com UiHmxC5Hhz|53|54
7:44 PM - 11 Dec 2015|Stevens potential game-winners Both times I wanted us come slip p roll play Says GS length difficult|126|208
7:39 PM - 11 Dec 2015|That amazing game - way work #Celtics #GreenRunsDeep|42|90
