9:04 AM - 30 Nov 2015|Japanese researchers developing device able literally playback dreams video sequence|151|398
9:15 PM - 16 Nov 2015|Well escalated quickly pic twitter com 5nu6aUnnK8|866|1K
10:26 AM - 29 Nov 2015|Wiping smudge phone n know you've joined facebook group liked three instas n facetimed boss|107|219
10:10 AM - 14 Nov 2015|Today curse words longer literal meaning instead used emotional expression|159|467
