8:18 AM - 10 Dec 2015|Because husk happy voice worth hundred nights|2|3
12:54 AM - 8 Dec 2015|You get away moving one place another Ernest Hemingway The Sun Also Rises|716|1.4K
10:39 PM - 4 Dec 2015|We race finish lines even exist|66|132
6:22 AM - 4 Dec 2015|The anticipation someone receiving gift you've sent|3|3
4:42 AM - 4 Dec 2015|I want everything kills late night|23|25
2:15 AM - 29 Nov 2015|see someone long don't feel break cry hug love|26|49
1:48 AM - 28 Nov 2015|We'll NEVER marry WE'RE soulmates #SixWordsStory|7|18
10:25 AM - 27 Nov 2015|Favorite songs secret stories times|12|6
1:43 AM - 27 Nov 2015|Some day life I've headache|34|18
3:56 AM - 25 Nov 2015|let go|2|0
5:02 PM - 21 Nov 2015|A #Leo type lover destroy anyone anything makes unhappy|290|558
2:30 PM - 19 Nov 2015|Making art gives reason love @vandheur|1.2K|3.4K
6:26 PM - 18 Nov 2015|There mirrors prison time reach already know|102|82
2:14 PM - 15 Nov 2015|Memories without detail @willwhipple Gist project http blog instagram com post 133293566482 151115-willwhipple pic twitter com MfkzWkqE7R|426|2.2K
