3:50 AM - 10 Dec 2015|For actor #PiyushMishra working #Tamasha challenging http www boxofficeindia co becoming-the-character|11|27
3:41 AM - 10 Dec 2015|Here happened Salman Shah Rukh Khan shot together Mumbai Read http bit ly 1NX8ILf pic twitter com wTbw60maqi|100|249
10:43 PM - 6 Dec 2015|Here's first look #SanamTeriKasam Stars Harshvardhan Rane Mawra Hocane Releasing Jan 2016 pic twitter com zQgB4zyTRr|189|668
6:21 AM - 9 Dec 2015|This @iamsrk @BeingSalmanKhan give us best #selfie year How many RTs get pic twitter com 8kMDSa6flv|473|709
