9:45 AM - 10 Dec 2015|We Indians huge bunch moralizing corrupt mean cowards think they're finest people world we're religious|159|112
11:06 AM - 11 Dec 2015|A rare picture Delhi's traffic jam 1 year Picture credit Airtel 4g girl #OddEvenFormula #DelhiDieselBan pic twitter com 7ibz3AQJqD|12|6
2:35 AM - 8 Dec 2015|Instigating protests Delhi HC verdict contempt court Surprised court hasn't issued suo moto notice Sonia @OfficeOfRG|1.2K|490
11:25 PM - 3 Dec 2015|Couldn't resist Laughing Modi Mulayam Hahaha https twitter com ANI_news status 672670353668182016|50|31
10:21 PM - 3 Dec 2015|Ironical even mostly skies Modiji 'down earth'|73|73
11:07 PM - 30 Nov 2015|Making joke Modi doesn't mean one turned modi hater - means mentally fucked political stuffs|8|9
3:34 AM - 30 Nov 2015|India pavilion Paris climate summit @India4Climate #ParisClimateConference By @ppguwahati pic twitter com H8jBSjxWzO|20|15
2:43 AM - 30 Nov 2015|Baloch activists London protests #Pakistani atrocities #Balochistan http bit ly 1PVHB3c 1 2|3|2
8:12 PM - 26 Nov 2015|So Tom Dick Harry claim India Intolerant support like idiot u don't like Modi Bravo|103|66
9:57 PM - 26 Nov 2015|2 wasteful days Parliament spent talking Constitution using bicker Anyone else wondering we're paying|177|113
10:18 AM - 24 Nov 2015|Breaking Snapdeal's CEO released official statement #AamirKhan controversy saying BC meri gand kyu maar rahe ho faltu mei|207|120
4:51 AM - 21 Nov 2015|Have look pic twitter com 55IFbf9Lcz|4.5K|4K
2:09 AM - 20 Nov 2015|This pic final nail coffin Anna's anti-corruption movement pic twitter com VzoRbqjGq8|171|74
2:56 AM - 20 Nov 2015|Kejriwal always known U-turn But hugging Lalu calling king corruption Ewww-turn|254|121
2:02 AM - 20 Nov 2015|One men habitual liar hypocrite opportunist The merely corrupt #KejriHugsLalu pic twitter com ouNsjICdYe|458|220
10:54 PM - 19 Nov 2015|@sardesairajdeep Pilot killed 8000 Sikhs 3 days More Boko Haram yet video surfaces 31 yrs later SM Tyranny Loyalty|931|346
