3:31 AM - 9 Dec 2015|My darling nephew #nirvanh teaching pose like Rockstar pic twitter com jdwkRDc3wI|450|1.5K
10:09 PM - 6 Dec 2015|WOW Watch @itsSSR play @msdhoni's famous helicopter shot https goo gl 9W5zkp RT like dedication pic twitter com CTpZqN5YIs|108|212
7:46 PM - 5 Dec 2015|A wonderful person fiercely intelligent Great filmmaker Happy birthday @shekharkapur You taught much Love|355|1K
10:23 PM - 4 Dec 2015|east west @itsSSR best #sushanthelicoptershot @BCCI|24|19
11:58 PM - 1 Dec 2015|Like stars never accept films bomb critics ever accept erred review|23|22
11:07 PM - 28 Nov 2015|He's charming oh-so handsome actor par excellence Wishing dashing @_fawadakhan_ happy birthday pic twitter com IiYMzXyhPO|135|363
11:26 PM - 3 Dec 2015|The first thing look man looks - Kareena Kapoor - http miss ml 1QXWvGu|17|35
7:12 AM - 2 Dec 2015|How superb @NimratOfficial #Homeland totally effortless Super proud|320|982
11:37 PM - 30 Nov 2015|Dear Hardwork what's wrong please game give fight I miss - pic twitter com ZjWgpvNZlT|192|1.1K
10:02 PM - 30 Nov 2015|Thank much sir means lot coming @AnupamPkher https twitter com anupampkher status 671564877593378817|284|984
3:30 AM - 27 Nov 2015|I love money But I love acting says @itsSSR Read exclusive interview http bit ly 1LD4IYG pic twitter com bpplZRJZlE|105|362
10:37 PM - 25 Nov 2015|Done another schedule The I portray front camera I admire #MSDhoni pic twitter com AXMx6vcpqd|481|1.2K
3:54 AM - 24 Nov 2015|When love madness love @homiadajania @kritisanon @Anaita_Adajania @ipritamofficial pic twitter com rEiFfpzNqF|634|1.8K
10:38 PM - 23 Nov 2015|Love short forgetting long Coming 2016 pic twitter com aKAJzVN1t1|725|1.5K
9:08 AM - 22 Nov 2015|Every moment BE loved ones look around wonder smile live v impregnate d future goes never return|514|1K
6:18 AM - 17 Nov 2015|@itsSSR talks journey roles unique brand cinema cover story http bit ly 1HSmXhv pic twitter com h8MBjPqrDj|266|897
