6:57 PM - 5 Dec 2015|Aamir Khan thinks opinion everything Anupam Kher http www ndtv com india-news aamir-khan-thinks-he-should-have-opinion-on-everything-anupam-kher-1251497 pic twitter com tZwg4a2Ve1|103|126
4:07 AM - 5 Dec 2015|Vain moment press meet gorgeous dress Cushnie Et Ochs #DefinitionOfFear #DelhiFilmFestival pic twitter com pXyKZSCm04|420|1.7K
