5:22 AM - 8 Dec 2015|Ultimately going many exceptions even-odd rule Delhi apply general caste Hindu males|536|253
7:43 AM - 7 Dec 2015|When @ArvindKejriwal give statement #NationalHerald|91|34
12:54 AM - 8 Dec 2015|Why @ArvindKejriwal silent #CongressScams Some kind mutual understanding #NationalHeraldCase pic twitter com ho3rxSvrbm|78|77
3:03 AM - 8 Dec 2015|key happiness 1 order pizza 2 eat pizza 3 repeat|5.5K|5.6K
7:20 PM - 4 Dec 2015|Dear @ArvindKejriwal cars Apply logic humans use birth year even lessen traffic roads #DelhiOddEvenLogic|41|44
8:25 PM - 4 Dec 2015|#DelhiOddEvenLogic Boss Why haven't reached office yet Employee My odds reaching office evenly balanced #|89|72
8:41 PM - 4 Dec 2015|Kejriwal Sirji How attending office Odd days I want even logic #DelhiOddEvenLogic|25|19
9:40 PM - 4 Dec 2015|What happens someone night shift They go office odd day come back even #DelhiOddEvenLogic|162|119
9:56 PM - 4 Dec 2015|400 salary hike demanded AAP Mlas buy odd even number cars drive everyday #DelhiOddEvenLogic|100|62
10:15 PM - 4 Dec 2015|So @AamAadmiParty MLAs going buy 2 cars Odd even number Salary badh gayi hai ab toh #DelhiOddEvenLogic|23|19
10:43 PM - 4 Dec 2015|Traffic police You driving car odd number plate even day Engineer Bhai plus one karle aur jane de #DelhiOddEvenLogic|3|2
12:08 AM - 5 Dec 2015|Boy I Love You Girl How Many Cars You Have Boy Two And Their Numbers End With Odd Even Girl Aww I Love You Too #DelhiOddEvenLogic|229|276
7:21 AM - 5 Dec 2015|Fellini best player park moment Completely dominating zone front West Ham's defence|1|0
7:04 AM - 4 Dec 2015|We're excited back Orlando #ASH15 -tweet us let us know you're excited #haematology pic twitter com 3K3jel4zAi|3|1
7:49 PM - 4 Dec 2015|Is mechanism throw biased journalists pic twitter com Sp79Em0Hmg|227|119
11:24 PM - 4 Dec 2015|Matrimonial ad Delhi Boy odd car number-plate seeks girl even car number-plate Religion caste - bar WA|494|237
12:52 AM - 2 Dec 2015|Guys please share I house vaccant It accomodate 20 ppl #ChennaiFloods #chennairains 9043866774 Royapettah via @ariyavijay|6|1
11:16 PM - 1 Dec 2015|#ChennaiFloods Helpline numbers 044-29015204 044-29015208 044-28190216 044-25330714 RT spread word pic twitter com wpE7HbccHU|838|265
9:55 PM - 1 Dec 2015|Eight feet water outside friend's house Chennai #ChennaiFloods pic twitter com 4vpdmkvVJw|314|155
11:39 PM - 1 Dec 2015|JUST IN @superstarrajini donates 10 lakh rain-hit Tamil Nadu #ChennaiRainsHelp pic twitter com 3ou7RD5BJD|58|73
8:05 AM - 30 Nov 2015|Is proper movie theatres play National Anthem place people come entertainment|16|8
1:59 PM - 1 Dec 2015|@RJ_Balaji #chennairains #ChennaiHelps found FB plz help thm pic twitter com PorsX69CtS|3|0
2:00 PM - 1 Dec 2015|Important helpline number Pls RT share #ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains pic twitter com 4EhCvPI850|5|0
2:01 PM - 1 Dec 2015|#chennairains anyone near adambakkam contact 9994434657 I much I Also open accommodate people family|23|6
1:55 PM - 1 Dec 2015|More 300 people stranded Greenways Rd MRTS Stn Requires help food water bedsheets etc #chennairains pic twitter com VwYu7DkJqr|187|39
2:01 PM - 1 Dec 2015|#chennairains Great see unity https twitter com sruthisagar status 671787465376591872|3|2
10:06 AM - 1 Dec 2015|Little drops home aged 700 elders In Paraniputhur Somangalam 22 dead already unconfirmed ct Paul 9176643340 #chennairains|6|1
10:06 AM - 1 Dec 2015|RT imRohit09 Please evacuate us area Near SRM university kattankulathur No food No current Nothing #ChennaiRains #C|2|0
5:32 AM - 1 Dec 2015|Apparently qualify national news #chennairains pic twitter com nQKIk6oPVt|1.1K|301
5:58 AM - 1 Dec 2015|Just spoke CNN-IBN If concerned Indian please tell everybody know #TamilNadu This disaster We sinking|1.9K|1.3K
9:56 AM - 1 Dec 2015|Will talk national media channels tomorrow This cannot go radar The worst flood century #TAMILNADU need help|1.1K|768
9:57 AM - 1 Dec 2015|RT @brandingscience @LillyDiabetes Positive conversations give pts feeling I Can Do This #TalkT2D pic twitter com zfMic7dU89|2|1
9:58 AM - 1 Dec 2015|And thanks gracias special guests today @DrRosemaryL @DiabetesHF insights answers #TalkT2D|3|3
12:07 AM - 1 Dec 2015|Wahabi Hinduism like one fanciful silly terms Like 'Intelligent Sagarika Ghose' 'Silent Arnab' 'Unbiased Rajdeep'|258|165
8:40 AM - 29 Nov 2015|If believe God I don't understand believe holy book rather use brain God given|167|128
6:30 AM - 25 Nov 2015|50 people w #diabetes don't discuss #T2D risks w HCP #CVinT2D http bit ly CVinT2D pic twitter com GezppYm17V|3|3
10:55 PM - 23 Nov 2015|Let's Gandhian satyagrah Aamir Khan Don't boycott new movie Instead watch Torrent|164|124
10:52 PM - 23 Nov 2015|K k k k Kiran Kaun Shahrukh No baby It's Aamir I'm scared #AamirKhanSoScared|212|123
2:02 AM - 23 Nov 2015|We look forward seeing attending year's #WDC2015 congress #Vancouver next week pic twitter com WeOijTuV5o|5|9
6:50 AM - 23 Nov 2015|Join 1hr #TweetChat @LillyDiabetes behavior behind managing #T2D 1 December 9AM PT 6PM CET #TalkT2D #WDC2015 #Vancouver|2|5
8:45 AM - 22 Nov 2015|What's biggest worry living #diabetes Have say http bit ly CVinT2D #CVinT2D|68|376
11:19 PM - 17 Nov 2015|2 terrorist suspects dead Saint-Denis 1 shot sniper blew French media reports http cnn 1Ll0m8m|1.2K|682
11:24 PM - 17 Nov 2015|2 suspected terrorists dead St Denis woman blows shot police French media reports http cnn 1l4Njmf|624|265
10:12 PM - 17 Nov 2015|An #awesome capture mahanadi #cuttack #travel #photography like #Instagram #odisha pic twitter com XadBaGvqfg|5|12
5:01 AM - 17 Nov 2015|Read #Indian ice hockey team raised 5 lakhs 8 days crowd funding twitter http buff ly 1Mz1cjH #socialgood #sports|11|5
3:25 PM - 16 Nov 2015|Maybe greatest Facebook comment ever Per Fec Tion pic twitter com uxaZi5bRWJ|17K|21K
10:27 PM - 14 Nov 2015|The final day #Xpressions15 renowned author Ruskin Bond visiting @ximbee interact students pic twitter com LNgPk5jUOX|9|8
