10:43 AM - 23 Nov 2015|Oo Dangal released Last time Aamir Khan felt patriotic Rang De Basanti joined Narmada Bachao Andolan|224|157
10:57 PM - 14 Nov 2015|OMG @mstarc56 serious pace|396|668
