6:42 PM - 22 Nov 2015|@FLAGALine @SamHuntMusic @TheAMAs congrats Sam|1|3
4:30 PM - 22 Nov 2015|Tune TONIGHT see Carrie perform @TheAMAs The award show starts 8 7c #CarrieOnAMAs -TeamCU pic twitter com kvBa3SmZey|484|1.9K
