11:17 AM - 12 Dec 2015|To honest I wouldn't mind I love Ramen noodles http www huffingtonpost com 2014 09 10 ramen-facts_n_5784632 html pic twitter com QCTZEYbjqs|594|1.3K
10:48 AM - 12 Dec 2015|A solemn ceremony wreaths laid graves soldiers Arlington National Cemetery across country http nbc4dc com Bj0IAc8|5|13
10:15 AM - 12 Dec 2015|Taking cab Arlington County get little expensive first time three years http nbc4dc com hQIBiKe|5|2
10:51 AM - 12 Dec 2015|CLIMATE ACCORD More 190 countries agree reduce greenhouse gas emissions http nbc4dc com V0VnyNi|9|10
8:18 AM - 9 Dec 2015|Follow XFINITY Twitter keep The Royals pic twitter com NZfSCWAsG7|1|5
11:02 AM - 12 Dec 2015|Tornadoes occurred every continent except Antarctica|172|745
11:01 AM - 12 Dec 2015|Portsmouth police make arrest two-year-old murder case http wvec com 1Y9RRV3 pic twitter com oceN66qjP5|3|4
11:02 AM - 12 Dec 2015|The Secret Lives Superhero Hackers Watch CNN 2 30pET go inside world http cnn 1RKnogv pic twitter com 0tOLb606bn|118|204
10:45 AM - 12 Dec 2015|Conor McGregor talked big game Jose Aldo talk talent http es pn 1QjHjn5 pic twitter com O3KyBv7F9f|122|426
7:47 AM - 12 Dec 2015|Will #WarriorsStreak continue Get ready @warriors @Bucks - coverage starts 8pm ET tonight @NBATV pic twitter com 6wyPpflqBd|251|616
10:45 AM - 12 Dec 2015|Oscar Smith vs Westfield 4 07 pm Group 6A championship Who got|26|9
10:20 AM - 12 Dec 2015|#BUFvsPHI Status Report Update WR Jordan Matthews back injury listed questionable tomorrow's 1 PM game|107|244
10:32 AM - 12 Dec 2015|Good know http www bbc com future story 20120917-is-it-bad-to-crack-your-knuckles pic twitter com 232NccXWZG|610|1.1K
10:35 AM - 12 Dec 2015|Breaking News Nations approved landmark climate accord Paris http nyti ms 21XQ4XD|1K|717
10:06 AM - 12 Dec 2015|@realDonaldTrump If elected 2 minutes sworn I unsign Obama's executive actions http cnn 1RKw32v|388|539
8:10 PM - 22 Nov 2015|Do I add binge @JohnLegere Or come service|2|4
7:59 PM - 22 Nov 2015|@JohnLegere switched Sprint guys I faith Tmobile|1|11
7:42 PM - 22 Nov 2015|@JohnLegere expect Tmobile set us apart carriers You great w GoGo Inflight exclusive|1|8
6:43 PM - 22 Nov 2015|@JohnLegere That's funny|2|18
11:13 AM - 19 Nov 2015|Join T-Mobile CEO Twitter know Verizon CEO still MySpace trying friend|172|493
9:26 AM - 12 Dec 2015|If missed Episodes #RevRunsAroundTheWorld turn #travelchannel today 1 00 PM Tokyo 130pm go BALI 1 30 PM|10|43
9:38 PM - 10 Dec 2015|R I P The Dab officially murdered pic twitter com XqDLjYjRrq|22K|31K
8:51 AM - 12 Dec 2015|She kept promise @RondaRousey went Marine Corps Ball date Jarrod Haschert http es pn 1O1Ov6W pic twitter com 6u5PiiCnCj|819|3.1K
8:50 AM - 12 Dec 2015|New coach Justin Fuente's offense Virginia Tech excited future http bit ly 1THVksv #Hokies pic twitter com Xf5WKaslDr|6|3
8:47 AM - 12 Dec 2015|A person sleeps much sits much isn't physically active enough 4 times likely die early|554|1.1K
8:46 AM - 12 Dec 2015|Norfolk family dog dies early morning fire http wtkr com 2015 12 12 norfolk-family-dog-dies-in-early-morning-fire|1|1
8:45 AM - 12 Dec 2015|Representatives 195 countries brink reaching landmark climate accord http nyti ms 1NVjR9a pic twitter com oVQGVXGW0w|224|236
