8:34 AM - 12 Dec 2015|Army Navy game every person playing willing die every person watching|20|35
4:38 AM - 11 Dec 2015|It's Friday pic twitter com Tz7TwzkkKV|326|1.5K
4:07 AM - 10 Dec 2015|What see depends mainly look #perspective|131|125
4:50 AM - 9 Dec 2015|Today another chance get right|308|358
6:37 AM - 5 Dec 2015|Everyone Dies But everyone really lives|126|150
10:14 PM - 2 Dec 2015|After game I want able say I gave I could I gave best -Unknown|65|103
6:26 AM - 30 Nov 2015|What I wear #CyberMonday My flannel PJ's sweats|7|77
7:43 PM - 28 Nov 2015|Every man guilty good|248|387
5:27 AM - 28 Nov 2015|Gratitude recognize good life|387|514
12:49 PM - 23 Nov 2015|Download #SaintCecilia EP free available http foofighters com pic twitter com jK7fA850o6|2.3K|3.2K
8:17 AM - 20 Nov 2015|Love parents We busy growing often forget also growing old|309|422
3:08 AM - 19 Nov 2015|Make rest life best life|136|141
