4:10 PM - 12 Dec 2015|@clemsonFB Coach #DaboSwinney wife giving us best #Heisman #ALLIN pic twitter com xQonY2HWLB|107|174
4:01 PM - 12 Dec 2015|RT PUMPED #Heisman 2015 pic twitter com aBMVXIIXl6|228|167
3:08 PM - 12 Dec 2015|Deshaun Watson last thing thought leaving room Who knows I'll opportunity really enjoy moment|9|28
3:17 PM - 12 Dec 2015|Deshaun Watson Made sure focus field things right way I didn't really care awards I ended|16|24
3:21 PM - 12 Dec 2015|Come lil bruh bruh trophy going back CLEMSON tonight https twitter com markingram22 status 675816512603705344|52|136
3:27 PM - 12 Dec 2015|Deshaun Watson wearing red suit honor Gainesville High School community #Heisman|44|78
3:21 PM - 12 Dec 2015|Henry McCaffrey Watson #Heisman pic twitter com 6OgHLcGrLu|12|30
2:58 PM - 12 Dec 2015|Heisman trophy @ShaunWatson4 THE best player college football Period|49|110
11:57 AM - 12 Dec 2015|A special event year reminds us fortunate able give back others #TigerWonderland pic twitter com royaI5r3DK|3|24
9:22 AM - 12 Dec 2015|oh time alive #Watson4Heisman pic twitter com oBLS5D037A|65|120
10:23 AM - 12 Dec 2015|Big city Big talent Big award #Heisman #Deshaun4Heisman #Clemson pic twitter com 6PMvhmKzTT|188|471
7:14 PM - 11 Dec 2015|Heisman Diary TigerNet Watson arrive New York @ShaunWatson4 http bit ly 1HZstzr #Clemson pic twitter com JSPi77L046|4|35
6:57 PM - 11 Dec 2015|ICYMI Deshaun Watson wins http SI com 's 2015 Heisman Poll http bit ly 1OXpK8X #Clemson pic twitter com vydfJfEpy2|24|68
6:12 PM - 11 Dec 2015|Hey #Clemson fans tell one tell headed College Cup Final #ShareTheWin #ClemsonUnited pic twitter com EgMc1pJf72|280|305
6:12 PM - 11 Dec 2015|THE CELEBRATION We ONE win away National Championship #ClemsonUnited #AllTogether #CollegeCup pic twitter com sccscGDhHE|174|246
6:05 PM - 11 Dec 2015|#Heisman finalists family Rockefeller Center NYC #Deshaun4Heisman pic twitter com jxZRobB3dF|181|597
5:59 PM - 11 Dec 2015|FINAL Andrew Tarbell #Clemson PK shooting guide Tigers College Cup Final #ClemsonUnited #AllTogether pic twitter com 5TGHwsrPfG|160|215
