3:34 PM - 12 Dec 2015|Who would make better president|35|29
2:42 PM - 12 Dec 2015|If Army's Edgar Allen Poe gets drafted Ravens would pleasing poetic moment entire life|26|28
8:30 AM - 12 Dec 2015|w h e v e r f o r e v e r|9|15
7:48 AM - 10 Dec 2015|Maybe whole time ive looking mirror I infact Lady|73|244
6:09 AM - 9 Dec 2015|Spotted baghead central station @NeckDeepUK pic twitter com kpyNbniDZo|64|340
2:41 PM - 8 Dec 2015|If gets 500 RTs we'll release EP http Rationalesucks bandcamp com|538|196
2:36 PM - 29 Nov 2015|Fuck @realDonaldTrump|324|414
7:58 PM - 28 Nov 2015|overthinks self tears|4|6
7:09 AM - 23 Nov 2015|The best Halo clip I've ever seen pic twitter com mNEtpWJZyX|22K|28K
1:21 PM - 28 Nov 2015|Your eyes set you'll never|40|65
7:59 PM - 19 Nov 2015|I need romantic attention ASAP possible I implode|1|1
