2:42 PM - 12 Dec 2015|@Robinwindsor @johnevanscomic welcome visit kids waiting #llandudno pic twitter com 3hcCvbBdOF|3|8
12:47 PM - 10 Dec 2015|Please help save doggies https www e-activist com ea-campaign action handleViewInBrowser ea campaigner email KBHUDVhl 2BZqGHULPYbP411MB 2BEsB0kWM broadcastId 97834 templateId 74479 Bri pic twitter com bMVff38UAH|145|188
1:00 PM - 10 Dec 2015|This amused backstage BBC Awards You know thing someone says 'Don't think Chocolate Bri pic twitter com koJPyngxlD|373|795
1:31 PM - 10 Dec 2015|My face doesnt really communicate happiness I felt meeting great gals @LittleMix #BBCMusicAwards Bri pic twitter com aQj8nJCy7o|2.4K|3.6K
9:34 AM - 12 Dec 2015|ELF Snow Fabulous show @ElfTheMusical Thanks guys Bri pic twitter com 1AVEcxQcwE|67|268
1:40 PM - 12 Dec 2015|I'm proud baby https twitter com the_olajordan status 675783570133262337|1|98
1:40 PM - 12 Dec 2015|ON 12 DEC @DrBrianMay 1988 guest w @BonJovi et al Wembley 1998 #TEConway Chiddingfold UK http bit ly 1Y5foeW pic twitter com 5eEhWNlMUv|9|12
12:39 PM - 12 Dec 2015|Oh boy Seems I'm married someone who's never seen It's Wonderful Life The King's Speech We're going half night|7|177
12:36 PM - 12 Dec 2015|Always active social media Occasionally active elsewhere|206|732
12:36 PM - 12 Dec 2015|Apparently 'Hulu chill' means|19|86
12:34 PM - 12 Dec 2015|I bloomin went I hope it's enough see #TeamGLITA|23|291
11:20 AM - 12 Dec 2015|Oh dear Is repeat last year's semi final I distinctly underwhelmed #scd #strictly|3|10
11:22 AM - 12 Dec 2015|thoughts https twitter com Jan2555 status 675757430236684288|2|7
11:18 AM - 12 Dec 2015|I hope enjoy mine @BrizzyVoices' collabs We much fun filming 333|8|34
11:20 AM - 12 Dec 2015|Love Strictly I dance along without getting sofa wiggling feet turning head dramatically I'm champion chair dancer|11|126
11:18 AM - 12 Dec 2015|@thekatiederham @TheAntonDuBeke Judges start story We love finish WILL happy ending votes xx|3|10
11:09 AM - 12 Dec 2015|@The_JamesJordan Thanks James - we'll continue vote socks combat inconsistent judging Embarrassed #TeamDerBeke|1|7
11:08 AM - 12 Dec 2015|PLEASE VOTE PLEASE WE CANT LET THEM GO @thekatiederham AND @TheAntonDuBeke DESERVE THIS|8|14
11:08 AM - 12 Dec 2015|Craig's 4 put Katie Anton final #strictlycomedancing|4|8
11:10 AM - 12 Dec 2015|Let's make sure case Get voting fingers ready #TeamDerBeke https twitter com kbro2463 status 675754014252904448|4|9
11:08 AM - 12 Dec 2015|Very much marked Don't worry @thekatiederham whole Britain going vote tonight|4|10
11:08 AM - 12 Dec 2015|No way @CraigRevHorwood come vote @TheAntonDuBeke Katie|4|11
11:02 AM - 12 Dec 2015|Now lift uh-may-zing Great work @thekatiederham @theantondubeke That tricky choreography It's #strictly8 us|2|9
11:06 AM - 12 Dec 2015|How About Some Positive Criticism JUDGES Through gritted teeth Don't worry @thekatiederham @TheAntonDuBeke - we'll vote|6|15
11:06 AM - 12 Dec 2015|@AntonSCD2015 @thekatiederham @TheAntonDuBeke @bbcstrictly Vote Vote Vote cannot leave tonight|4|7
11:06 AM - 12 Dec 2015|Well said Anton Forget judges power Joins hands whole world unite support audience vote #strictly|10|20
11:08 AM - 12 Dec 2015|Hear hear - we'll make eat 4 @CraigRevHorwood Voting FINAL #TeamDerBeke https twitter com scd_support status 675753724661374980|4|12
11:07 AM - 12 Dec 2015|I want see Anton final #Strictly #SCD15|5|7
11:07 AM - 12 Dec 2015|Ok I think 4 really harsh I would agree 7 Katie #strictly|6|32
11:07 AM - 12 Dec 2015|A four @CraigRevHorwood mean get @thekatiederham Damn hot charleston undermarkerd|5|14
11:06 AM - 12 Dec 2015|Thanks Craig You may made britain pick phone #scd #strictly|9|14
11:07 AM - 12 Dec 2015|NEVER EVER 4 He ashamed judge show Makes mockery I would given #strictly7|67|321
11:04 AM - 12 Dec 2015|@AntonSCD2015 I hope judges harsh others it's tedious critical Katie Anton week week|6|14
11:06 AM - 12 Dec 2015|Katie I think judges r harsh try get public vote Let guess say next dance amazing|14|106
10:50 AM - 12 Dec 2015|It's #Strictly Semi-Finals Five couples dancing four places Final RT you're watching pic twitter com 1JAr2gBXqu|303|264
9:39 AM - 12 Dec 2015|And thanks http www solutionsworld co uk awesome vegetable peelers obviously chose race fruit veg|3|11
8:20 AM - 11 Dec 2015|Brilliant message @TheWho - can't wait see miles #spacerocks #Principia https twitter com thewho status 675316868371095552|90|193
9:22 AM - 12 Dec 2015|Lots luck @astro_timpeake looking forward following progress space DDHQ #spacerocks https twitter com BBCScienceNews status 675610311777390592|27|95
4:24 AM - 12 Dec 2015|Get In https twitter com christmas_clock status 675646300499652608|130|285
3:28 PM - 10 Dec 2015|All Need Is Love @TrentWhiddon @GordanaGW pic twitter com J3zAtOLHa3|4|12
1:55 AM - 12 Dec 2015|Warm passionate cheeky funny Noel Gallagher's Desert Island Discs terrific listen http bbc 1QBrAOP pic twitter com 0tBgCdyEjj|26|41
1:53 AM - 12 Dec 2015|In answer Qs - yes I'm R2 Sunday 11 - 1 00 show tomoz next weeks New Year Tel gets 100pc better|4|28
1:36 AM - 12 Dec 2015|Shall show Donald Trump feels denied entry Petition Block Donald J Trump UK entry https petition parliament uk petitions 114003|2|11
8:05 AM - 26 Nov 2015|As one adores wine shoes I get fifty-six without knowing life saving skill http youtu pfWu76kyFmw|58|106
2:48 PM - 2 Dec 2015|Fatal violence More depressing banality utter predictability Sleep well everyone|142|221
8:41 PM - 8 Dec 2015|LMAO took long enough notice pic twitter com xcjfDXJTno|1.1K|2.5K
9:56 AM - 11 Dec 2015|@thekatiederham @TheAntonDuBeke Hope you've brilliant day - @StrictlyAinsley caught #Elstree #ItTakesTwo|1|5
9:50 AM - 11 Dec 2015|And gone I love short poem 18th century So hauntingly wise acute|5|10
9:50 AM - 11 Dec 2015|Don't miss hit musical #GuysandDolls London's West End To #win tickets click http ow ly VzBbg pic twitter com rgOx79zPc4|2|3
9:50 AM - 11 Dec 2015|#OffTopicAH 10 Join us http roosterteeth com live pic twitter com EUGJJqysw0|46|492
5:13 AM - 11 Dec 2015|#PaperGods bus Nottingham #Queuing #DuranLive @duranduran @SimonJCLeBON @thisistherealJT @dombrownmusic pic twitter com x194tddJXc|14|88
8:00 AM - 11 Dec 2015|#dadjoke I've started business building yachts attic Sails going roof|66|95
7:00 AM - 11 Dec 2015|December 11 1981 @duranduran Apollo Manchester UK #Duranlive pic twitter com gpabLMJTPT|22|155
7:57 AM - 11 Dec 2015|On way Nottingham via dusk pic twitter com pvfuMFY89s|68|435
