11:23 AM - 12 Dec 2015|That's RT want #LVGOUT Fav enjoy watching rubbish football end product future #Mufc|479|93
12:31 PM - 12 Dec 2015|RT want #LVGOUT FAV want #LVGIN #MUFC @ManUtd pic twitter com Gc0yvBFXNi|540|123
7:23 AM - 12 Dec 2015|#Kenya7s first team EVER beat SA #Capetown7s #ShujaaPride #JAMHURIDAY Details http po st uux1He pic twitter com hl5jyrfJ5z|140|91
11:31 AM - 12 Dec 2015|Officially joining #GainWithXtianDela giving hundred o|12|2
11:19 AM - 12 Dec 2015|THIS TWEET MAY CONTAIN PEOPLE WHO FOLLOWBACK RETWEET AT OWN RISK Follow EVERYONE #GainWithXtianDela|134|24
10:48 AM - 12 Dec 2015|Almost time #GainWithXtianDela #RETWEET ready gain 500 Followers Today|64|13
10:49 AM - 12 Dec 2015|Bam 10 minutes #GainWithXtianDela|20|5
10:30 AM - 12 Dec 2015|30 mins #GainWithXtianDela|17|3
10:17 AM - 12 Dec 2015|HT Bournemouth 1 #mufc 1 All square lively half @Fellaini cancelling opener Stanislas pic twitter com pQLdMyPB1a|1K|606
10:19 AM - 12 Dec 2015|21 18 accident Mombasa road Sameer business car Nissan left middle road Be careful Jamhuri via @swagztacular|1|0
10:06 AM - 12 Dec 2015|A SHOUT OUT TO THE FIRST 40 WHO RETWEET THIS USE #FOLLOWSPREE254 MUST BE FOLLOWING @iam_bett #FollowSpree254|22|3
9:54 AM - 12 Dec 2015|24' - GOAL Bournemouth 1 #mufc 1 @Fellaini equalises pic twitter com yrfPlZTkic|3.1K|2K
8:30 AM - 12 Dec 2015|#mufc XI De Gea Varela McNair Blind Borthwick-Jackson Carrick Fellaini Lingard Mata Memphis Martial pic twitter com szCMepxo65|5.9K|2.2K
9:54 AM - 12 Dec 2015|Boruc denied @Memphis @Fellaini showed great determination force ball close range Get #mufc|446|484
9:32 AM - 12 Dec 2015|2' - Goal Bournemouth 1 #mufc 0 Junior Stanislas finds net direct corner cross loops|1.3K|563
9:30 AM - 12 Dec 2015|1' - @JuanMata8 @AnthonyMartial get game way - come #mufc pic twitter com oqrJ92owgo|640|455
6:07 AM - 12 Dec 2015|Record-breaking Lukaku made history Everton scoring Norwich http bit ly 1lW3uCI pic twitter com wBEP1QmnW0|3|6
6:02 AM - 12 Dec 2015|#MUTV best build-up Bournemouth v #mufc - tune 16 30 GMT UK IRE http bddy 1OYTnXD pic twitter com KKAJOSz8nI|335|399
12:03 AM - 12 Dec 2015|Happy Jamhuri Day The big day @bobatl live stage tonight Who's excited #JamesonLiveKE pic twitter com NtMib9FYN7|17|6
3:45 AM - 12 Dec 2015|ICYMI Louis van Gaal says offer guarantees #MUFC win silverware season http tlks pt 5WrtKo pic twitter com 2kvs3po9Gg|15|10
3:44 AM - 12 Dec 2015|Skill level 10000 pic twitter com OWyaYDYSSk|1.4K|1.1K
3:43 AM - 12 Dec 2015|Unemployed youth Nigeria due start receiving 5000 Naira 25 US dollars month http ow ly VNCqG pic twitter com ccckXPNn0g|13|3
1:59 AM - 12 Dec 2015|Who #JamhuriDay pic twitter com 99P8koFdDb|7|11
10:43 AM - 11 Dec 2015|PMVA live @KTNKenya mcees night @ShaffieWeru @MwalimuRachel #PMVA2015 pic twitter com vRefHAnDS1|9|5
11:19 AM - 11 Dec 2015|Poetry Smita Now Mr Tony Mochama performs #PMVA2015 http www ktnkenya tv pic twitter com laZA3dcoEv|9|8
3:47 AM - 11 Dec 2015|Don't forget tune @KTNKenya glamorous Pulse Music Video Awards tonight 7pm #PMVA2015|23|10
2:26 AM - 11 Dec 2015|#ARealKenyanWomanShouldNever public watchful eyes team mafisi pic twitter com Bq8Ld0tIBw|32|29
5:02 AM - 11 Dec 2015|Arsene Wenger weighs reports linking Saints ace Victor Wanyama Arsenal http www kenyan-post com 2015 12 arsene-wenger-weighs-in-on-reports html pic twitter com z4K1IpmSra|1|1
8:30 AM - 10 Dec 2015|The results long day setup #KTNFKFDebate tonight 7 30pm KTNNews pic twitter com Qkuyh6mwJR|6|2
8:47 AM - 10 Dec 2015|Share thoughts questions @moseswakhisi @alikauleni @robintoskin SMS 22155 using #KTNFKFDebate pic twitter com ci5EeW1JFr|5|2
4:24 AM - 10 Dec 2015|Parish Priest Who Hosted The Pope Accused Of Having Sexual Affairs With Different Women https mpasho co ke nyama-ya-kondoo-ni-tamu-kangemi-priest-hosted-pope-accused-sexual-affairs-different-women-photo-evidence 4 pic twitter com JqILWOXZ8t|3|4
4:12 AM - 10 Dec 2015|Illuminati Or Just Weird The Meaning Behind Kanye West And Kim Kardashian Son Name https mpasho co ke illuminati-just-weird-meaning-behind-kanye-west-kim-kardashians-sons-name pic twitter com VCGJ8lwrs3|5|0
1:45 AM - 10 Dec 2015|Infinix launches fast-charging large-screen Note 2 http goo gl fb WIKr7o|1|1
12:51 AM - 9 Dec 2015|#InfinixNote2 Get retweeting get winning Also get bae http Infinix Jumia co ke Ksh 12 499 pic twitter com wKsazHPrMS|210|48
8:03 AM - 9 Dec 2015|#IAmJubilee #ManderaTruth join dots pic twitter com QgvelhWexM|3|1
11:55 PM - 8 Dec 2015|SAFARICOM CEO Bob Collymore declares wealth says earns Sh10 million per month property shares worth Sh200 million|260|64
9:48 PM - 8 Dec 2015|The world viewed photo Windows XP Bliss wallpaper pic twitter com JEVrnkTctZ|298|738
9:48 PM - 8 Dec 2015|Artist Sam Van Aken used technique known grafting create tree grows 40 different types fruit pic twitter com 3hd9LcBnqo|365|917
9:06 PM - 8 Dec 2015|#InThePapers Corrupt 'Tenderprenuers' miss KCB Safaricom Tenders pic twitter com WL1PcavJoy|3|2
1:48 PM - 8 Dec 2015|@ChampionsLeague WASSUP GROUP @ManUtd LEFT @Arsenal typing|1|1
