4:32 AM - 2 Dec 2015|Lavrov agrees meet w Turkey FM crisis peaked dangers remain Rus-Turkey relations thrown back decades|21|5
8:25 AM - 30 Nov 2015|A majority world's people concerned climate change But rich countries pic twitter com Mp5QMKoix6|246|105
7:00 AM - 29 Nov 2015|Israel says Russian warplane 'briefly' entered airspace #GolanHeights http sptnkne ws aj2S pic twitter com Hlivl0PXlt|44|19
11:51 AM - 28 Nov 2015|Vladimir Putin calls greater sanctions Turkey http d gu com CsZ21M|39|20
5:10 AM - 26 Nov 2015|BREAKING #TurkishStream falls Russia's restrictive measures #Turkey http sptnkne ws ah7A #Su24 pic twitter com IGNSQdoyVU|88|32
3:31 PM - 25 Nov 2015|#Turkey's embassy Moscow vandalized http tmt-go ru 550644 #russia pic twitter com jdwD1HLDMT|27|14
3:40 PM - 25 Nov 2015|How Rosneft beating western sanctions imposed Russia http ft com 1IbqZlt pic twitter com AgxscHcgAn|18|5
1:24 PM - 24 Nov 2015|I said 50 days ago Obama soft stance Putin's aggression Turkish pilot Latvian officer may follow NATO protocol|177|106
1:25 PM - 24 Nov 2015|Russia says Kiev playing politics Crimea blackout http ft com 1Oqy5lg pic twitter com tQNuPNlvf0|19|7
1:20 PM - 24 Nov 2015|In first half 2015 72 Twitter removal requests government agencies came Turkish authorities pic twitter com t9PdjbuXKL|379|131
1:25 PM - 24 Nov 2015|#Russia #Turkey maps tell different stories downed jet http mashable com 2015 11 24 turkey-russia-plane-map #hx8vKOKyi053 via @mashable pic twitter com dK1OGCCILT|61|20
8:45 AM - 24 Nov 2015|Russian exports Turkey 25 billion Turkish exports Russia 6 billion|659|285
8:05 AM - 24 Nov 2015|Traffic road defeating ISIS pic twitter com RKmoQ1S9m8|456|245
5:45 AM - 24 Nov 2015|Russia Turkey largest natural gas supplier 20 total energy consumption comes Russia pic twitter com scGAL3cnGz|390|140
8:10 AM - 23 Nov 2015|In Ukrainian Parliament less 25 want proper reform It biggest business club Europe My comment http www newstatesman com world europe 2015 11 ukraine-finally-getting-grips-its-corruption-problem|31|17
12:03 PM - 22 Nov 2015|Tenure Europe Merkel leads way pic twitter com 4j119jfRrR|52|30
12:20 PM - 22 Nov 2015|Before After pic twitter com bjq3RnbxVq|783|334
5:46 AM - 22 Nov 2015|Terrorists planned detonate three bombs inside German stadium http trib al UCJjdYo|110|63
5:34 AM - 22 Nov 2015|Belgium 1 000 intelligence officers 800 Islamists watch-list http econ st 1lwD4aQ pic twitter com sIrsKNPGdM|427|218
6:32 AM - 20 Nov 2015|Mali 342 killed terror year pic twitter com d9RcRVB8uZ|259|41
2:44 PM - 17 Nov 2015|Hand Ugandan Boy held missionary This image strikes us reminder disparity world pic twitter com 62TwKRljYN|3.5K|4.3K
12:25 PM - 17 Nov 2015|Paris attacks Germany alert 'concrete plan' attack stadium live updates http www theguardian com world live 2015 nov 17 paris-terror-attacks-french-police-launch-fresh-raids-overnight-live #GERNED|31|7
8:02 PM - 16 Nov 2015|The Economist little common sense pic twitter com EtD0IdyMAg|4.7K|2.6K
4:31 AM - 16 Nov 2015|The Paris attacks reveal systemic failure counterterrorism institutions http ow ly UGvwk pic twitter com Cvch8t4ZdD|70|53
9:29 PM - 15 Nov 2015|Most Twitter users supporting ISIS 1 Saudi Arabia 2 Syria 3 Iraq 4 U S 5 Egypt pic twitter com a4YQ7UKOhS|1.1K|380
6:29 PM - 15 Nov 2015|Saudi Arabia might want better comparables social justice front pic twitter com Cph7gcGPhK|628|341
7:53 AM - 15 Nov 2015|Was ISIS A smart reflection http politi co 1MfMFLO|133|111
7:41 AM - 15 Nov 2015|#Berlin tonight sea flowers lots people showing solidarity France #FranceAttacks pic twitter com 7ubKVXdcb8|54|47
4:10 AM - 15 Nov 2015|Obama Erdogan pledge joint response Islamic State menace http wsj com 1SRAw1Z pic twitter com SrKD77I5bp|147|147
