3:36 PM - 6 Dec 2015|6 30 Dinner - I can't cancel|909|867
3:27 PM - 5 Dec 2015|Fah-who-ray-moo-dah-who-dah-moo|206|255
5:23 PM - 1 Dec 2015|time 2 die @EmmaCuccio pic twitter com qQousFZMq4|1|4
3:15 PM - 27 Nov 2015|Me catches extremely judgmental Me raise way|3.3K|6.3K
5:32 PM - 17 Nov 2015|U know girl mad starts sentence saying I find funny bc there's 99 chance find funny|188|437
