8:23 AM - 12 Dec 2015|University presidents' salaries vs students 10 years graduating pic twitter com ZZEOoTwN7k|384|256
8:00 AM - 12 Dec 2015|@SHAQ okay bud pic twitter com 2J7AJN7Ntn|101|202
7:17 AM - 12 Dec 2015|Army bringing 17 different helmets representing 17 branches cadets enter graduation pic twitter com vqIkD92c5T|1.2K|1.7K
6:31 AM - 12 Dec 2015|Ronda Rousey keeps promise Marine attends ball http es pn 1Uh9thb pic twitter com hfvarsP3t8|2.1K|7.8K
6:27 AM - 12 Dec 2015|Mildly inappropriate funny pic twitter com BihbqxEoWL|3.5K|5.8K
4:59 AM - 12 Dec 2015|Hilcorp Energy gives 100 000 bonus 1 381 employees http fxn ws 1Y4Awls|231|370
7:50 AM - 11 Dec 2015|@RealBenCarson joins @realDonaldTrump threatening leave GOP http cnn 1M7otYz pic twitter com ulw1YY1aox|237|292
7:00 AM - 11 Dec 2015|Don say pic twitter com zi9DjIrHZT|110|221
6:21 AM - 11 Dec 2015|You see Russia w Putin China w confucianism Europe France A return nationalism #1 It's key Trump's success|159|416
4:33 AM - 11 Dec 2015|Fair winds following seas friends Safe landing @astro_kjell @Astro_Kimiya Oleg #YearInSpace pic twitter com v6IXStkI7f|1.8K|4.3K
4:13 AM - 11 Dec 2015|GOP candidate @CarlyFiorina talks CNN Donald Trump's comments Muslims http cnn 1IJlIlt http cnn 1IJkXZw|124|157
5:49 PM - 8 Dec 2015|@greggutfeld ISIS I say expose carbon footprint might anger Obama see they're environment|487|799
5:37 PM - 8 Dec 2015|If liberals won't punish entire religion actions insist punishing gun owners actions|1.9K|2.5K
4:11 PM - 8 Dec 2015|And say Trump digs holes https twitter com washtimes status 674352998282338305|146|215
3:38 PM - 8 Dec 2015|William La Jeunesse Since President Obama's election 7 yrs ago sale guns almost doubled pic twitter com PU9rc7YIlj|352|452
3:39 AM - 7 Dec 2015|Internet goes nuts sign language Santa asks girl wants Christmas http dailym ai 1TS6xaO pic twitter com FTDVmcIGlQ|173|213
5:31 PM - 6 Dec 2015|Obama wag finger constitution He extended specific finger flipped First Second Amend|752|1.1K
5:26 PM - 6 Dec 2015|Well said @stephenfhayes What low bar celebrate President Obama calling terrorist attack terrorist attack|824|1.3K
5:25 PM - 6 Dec 2015|He slept whole thing No offense @BretBaier pic twitter com oZAWXqhLzW|63|645
5:23 PM - 6 Dec 2015|@krauthammer Pres Obama's speech The tone-deafness astonishing pic twitter com alp31jUPuK|787|1.4K
8:49 AM - 5 Dec 2015|Pretty sure that's slogan pic twitter com xc7RZDYgzC|978|1.9K
8:41 AM - 5 Dec 2015|I don't get respect pic twitter com RkbLQ0lAb3|250|613
8:03 AM - 5 Dec 2015|Not well Spartans pic twitter com 9dPya7uPQL|692|1.3K
8:33 AM - 4 Dec 2015|I friggin' love @tonyromo #CowboysNation #Cowboys http wp p2u1gV-S3G|6|6
