4:03 PM - 12 Dec 2015|Happy birthday @espngolic pic twitter com 7YNTgQiOUl|112|720
3:53 PM - 12 Dec 2015|SEC #Heisman Winner 2007 @GatorFB's Tim Tebow The first sophomore NCAA history win @HeismanTrophy pic twitter com NTeeygAkwj|265|332
3:47 PM - 12 Dec 2015|I thinking I'm yelling kids NOT shooting ball ready shoot Where I back I played|90|309
3:42 PM - 12 Dec 2015|Des Moines Register Bloomberg poll Cruz opens 10-point lead Trump Iowa http cnn 1SUtCc7 pic twitter com cIW9Iq86uI|194|387
3:41 PM - 12 Dec 2015|Final Score UK 72 ASU 58 Vegas closing line UK favored 13 points|5|8
12:38 PM - 12 Dec 2015|Poythresized pic twitter com yhYeONdBXy|5|11
12:42 PM - 12 Dec 2015|This SCtop10 #1 pic twitter com K6ysrx7cdO|25|64
2:27 PM - 12 Dec 2015|Great 2nd Half Cats maybe best overall year|33|136
4:29 PM - 7 Dec 2015|The epic dunk fails pros http goo gl 2Nd9YS https vine co v MimJlYxa9qL|6|8
5:12 PM - 2 Dec 2015|#KSRdoesAmerica hitting Vegas like pic twitter com WeWm1I73Bu|7|57
8:07 PM - 24 Nov 2015|Byron Scott timeouts- Don't worry They keep shooting 3's That doesn't work league|284|425
1:15 PM - 25 Nov 2015|If country run like Iowa football d still hitchhiking @ColinCowherd Get Iowa top 4 http bit ly 1kTZdzN|138|166
6:55 PM - 24 Nov 2015|Tonight's game tee - Available http ThrowboyTees com pic twitter com 15HuajwOQJ|8|17
7:01 PM - 24 Nov 2015|Exactly RT @LOUHOOZER Willis Mutombo made Nuggets somewhat relevant considering lack supporting cast|1|10
6:58 PM - 24 Nov 2015|Last year UK led Boston U 40-35 half This year UK leads Boston U 40-33 half|17|13
6:50 PM - 24 Nov 2015|Drive zone Drive zone Drive zone Drive zone Drive zone Drive zone|11|23
6:48 PM - 24 Nov 2015|Kentucky going see lot zone don't learn attack better|12|65
6:50 PM - 24 Nov 2015|Great finish bad half|29|91
