9:25 PM - 12 Dec 2015|Thankk u Dubai much love Will hopefully back soon Till Stay Dilwale pic twitter com FCfhfN1ady|575|1.6K
11:00 AM - 12 Dec 2015|Full gallery @iamsrk @KajolAtUN launch second trailer #Dilwale http bit ly 1J1TjBO pic twitter com rk3ilOftJG|154|314
11:30 AM - 12 Dec 2015|We Dilwale dilwala @iamsrk lovely seeing u last night always Luk frwd 2 c dilwale RAJ SIMRAN @KajolAtUN pic twitter com IJ81TysMNY|434|761
4:40 AM - 12 Dec 2015|A picture set King Khan beautiful Kajol Dancing fabulous new song Tukur https www instagram com p _MS4XeG44H|122|102
12:33 PM - 12 Dec 2015|I seen people stage But @iamsrk owns stage lights sound crowd entire venue pic twitter com AnG0jYHgE8|308|285
4:49 AM - 12 Dec 2015|Watch today's full episode @SBSABPNews @TheKaranPatel @iamsrk http www abplive videos telebrations-watch-what-happened-when-karan-patel-and-shah-rukh-khan-came-face-to-face-259418 pic twitter com vfSlFz4M8t|196|338
11:35 PM - 11 Dec 2015|Thank u hosting introducing brilliant minds IIM https twitter com kiranshaw status 675383377734701056|1.9K|4.3K
10:35 AM - 11 Dec 2015|@iamsrk brilliant best IIMBUE giving inaugural address n telling alumni didn't teach IIMB pic twitter com cVw3LDObvM|375|473
1:53 AM - 12 Dec 2015|Looking forward chatting https twitter com itunesmovies status 675525491604987909|1.8K|4K
7:54 AM - 12 Dec 2015|Thank u always Dubai giving much love Dilwale family Love u https twitter com Varun_dvn status 675704258910486534|2.3K|5.2K
8:46 AM - 12 Dec 2015|Fun CNB Was unwell u made laugh much Thank u https twitter com ColorsTV status 675714273587290115|1.9K|4.5K
10:26 AM - 12 Dec 2015|I love Thank u Gaurav intense Dilwale moment completely turned head https twitter com SRKUniverseEC status 675720297824321536|2.1K|4.9K
1:56 AM - 12 Dec 2015|It's cheesy romantic songs says @iamsrk #Dilwale stars Dubai pic twitter com 7Wsg58B13y|148|177
1:29 AM - 12 Dec 2015|Moments #Dilwale movie press conference happening The Oberoi #Dubai Photos Rahul Gajjar pic twitter com QGgjcCxf9I|130|151
8:00 PM - 11 Dec 2015|Join us Q A w King Bollywood @iamsrk discuss soundtrack #Dilwale http apple co dilwale pic twitter com 0H8oV2bqjM|508|846
2:54 AM - 12 Dec 2015|Our reporter @ManjushaRK selfie mode @iamsrk @KajolAtUN #DilwaleDubai #Dilwale pic twitter com Cy6eYv92nZ|199|217
11:41 PM - 11 Dec 2015|Tonite#Dilwale in#ComedyNightsBachao 10pmon @ColorsTV @iamsrk @Varun_dvn @kritisanon @Varun_dvn @nikuld @writerharsh pic twitter com B0ojJWMZq4|160|171
4:33 AM - 11 Dec 2015|Watch @iamsrk hilariously pull @bharti_lalli's leg #ComedyNightsBachao tomorrow 10PM #DilwaleOnCNB @Krushna_KAS https amp twimg com v 7885c565-06f3-4cd0-9b7c-3755946235ab|324|466
3:59 AM - 11 Dec 2015|Love u sir https twitter com iamsrk status 675248452977057792|136|160
3:30 AM - 12 Dec 2015|@Sudesh_Lehri @Krushna_KAS best #DilwaleOnCNB @iamsrk @bharti_lalli @Varun_dvn pic twitter com w7E3jph8a1|107|135
4:57 AM - 12 Dec 2015|A pic whole cast #TMKOC @iamsrk sir #Kajol mam #Dilwale @RedChilliesEnt promotion Can't wait pic twitter com uoDfgtS2ay|203|185
4:12 AM - 12 Dec 2015|I really like #Dubai love #UAE holiday work Bollywood superstar #ShahRukhKhan #Dilwale cast pic twitter com m2s9rQa2ox|120|123
4:46 AM - 12 Dec 2015|With @iamsrk sir #Kajol mam dancing Tukur Tukur Can't wait #Dilwale @RedChilliesEnt hit theatres pic twitter com iu7nPpGxw6|246|228
6:09 AM - 11 Dec 2015|@iamsrk 226 nominations across popular Bollywood awards won 207 #SRKFanAtPVR #SRK #Movies #PVR|269|187
1:08 PM - 11 Dec 2015|It nice meeting Badshah Khan #fanmoment pic twitter com d5VuZeXyx1|273|303
11:27 PM - 11 Dec 2015|The ones made #Forbes list time pic twitter com x3YQgKiDXD|141|125
5:43 AM - 12 Dec 2015|Exclusive interview DILWALE cast b aired 17 dec Stay tuned 4 latest news #shaistalodhi #interview #dilwale #srk #kajol #varun #kirti|152|143
7:31 AM - 12 Dec 2015|Love doesn't need words #DilwaleInDubai pic twitter com Goaxjsbwor|92|100
9:31 AM - 12 Dec 2015|All set host Filmfare 5 yr celebration Dubai Not much prep u @iamsrk star act He's script structure|249|225
3:04 PM - 11 Dec 2015|You pace sir I Forbes team Thank u https twitter com VenkyMysore status 675352513319591936|1.5K|2.9K
8:32 AM - 11 Dec 2015|Congrats @iamsrk recognition You set pace that's tough keep pic twitter com OUeEMn7OeM|404|448
3:22 PM - 11 Dec 2015|Dilwale trailer launch Bangalore IIM Wedding celebrations Rohit Bhajji Now Dubai Met many beautiful ppl It nice b loved|2.2K|5.3K
3:29 PM - 11 Dec 2015|Sorry I late fallen bit sick work heard u leave Next time meet https twitter com editorbharathi status 675434859259645952|1.3K|2.7K
3:35 PM - 11 Dec 2015|This humbling damn touching Love u may u always b happy https twitter com AkincanOfficial status 675457626608660481|1.2K|2.3K
3:49 PM - 11 Dec 2015|Thank u https twitter com SrkUniverse_Bel status 675380639181488128|1.1K|2.2K
3:50 PM - 11 Dec 2015|Can give advice IIM boys girls share life view Thx opportunity Kiran https twitter com MandviSharma status 675461387481583616|1.4K|2.9K
3:52 PM - 11 Dec 2015|Ok I retire two taking Beautiful https twitter com ummanulusuuysal status 675462754640228352|1.6K|3.5K
7:53 AM - 11 Dec 2015|Spirited Inaugural Speech @iamsrk @IIMBue Alumni Conclave #Bangalore @vidya_balan I speak Creativity tomorrow|162|127
5:57 AM - 11 Dec 2015|The awesome #Dilwale Goldman specially created @_PVRCinemas When Goldman meets @iamsrk pic twitter com dTW631XNQa|571|667
9:56 AM - 11 Dec 2015|Got suddenly asked question @iamsrk @IIM_Bangalore stage And later laughed easy wit pic twitter com ILZyVhDBVR|334|419
