6:10 AM - 30 Nov 2015|Please RT my #LRT it's for a good reason
9:13 AM - 29 Nov 2015|Tell me what you think about the video 
7:33 PM - 27 Nov 2015|Who would you want me to do a video about ?
10:37 PM - 11 Nov 2015|A new video will be out later today
3:49 PM - 4 Nov 2015|Horror Night for Arsenal 
5:54 PM - 1 Nov 2015|New video in a few seconds
3:36 PM - 31 Oct 2015|New video will soon be out, don't forget to check out my channel before that 
4:28 PM - 14 Sep 2015|A new video will be out tomorrow ! 
3:19 PM - 8 Sep 2015|New video in 45 minutes
9:14 AM - 8 Sep 2015|My Neymar video will soon hit 100 views  please take a look at my videos
4:53 PM - 28 Aug 2015|My next video will be about Neymar and it will be online in an hour or two
6:40 AM - 23 Aug 2015|Tell me which player I should do a video about ? I think Neymar is a good one
5:08 AM - 17 Aug 2015|Don't forget to check out my videos !!
