1:41 PM - 14 Nov 2015|IP addresses linked to the New York Police Department have been used to sanitize Wikipedia entries about cases of police brutality.
1:33 PM - 14 Nov 2015|An inmate once escaped prison, once out, he began posting photos of himself mocking the police on Facebook which led police straight to him.
1:32 PM - 14 Nov 2015|Eating leafy greens slows cognitive decline, according to a study.
1:30 PM - 14 Nov 2015|Meditation helps people be more virtuous and compassionate, according to a study.
1:29 PM - 14 Nov 2015|Strawberry blonde is the rarest type of blonde hair.
1:20 PM - 14 Nov 2015|Limerence = The technical term for having a crush on a person.
1:09 PM - 14 Nov 2015|Too much homework can cause stress, depression and even lower grades.
1:09 PM - 14 Nov 2015|Love has nothing to do with your heart, it's all chemical reactions inside of your brain.
12:58 PM - 14 Nov 2015|If you still talk about it, you still care.
7:58 PM - 12 Nov 2015|There's always gonna be that one girl who is prettier than you, you'll just have to find that one boy who doesn't care.
7:58 PM - 12 Nov 2015|Forgiving you might be easy. Trusting you back is another story.
7:45 PM - 12 Nov 2015|Do you ever wonder what your life looks like through someone else's eyes?
7:44 PM - 12 Nov 2015|Make the most of today because tomorrow is not promised to anyone.
