8:53 PM - 11 Dec 2015|-- RT @LakersNation Yeah Lakers 3-20 pic twitter com gbbV23pRiX|1|1
4:56 AM - 10 Dec 2015|#Serial may dropped real question everyone's mind Frank Ocean's album|8|17
10:00 AM - 9 Dec 2015|Lunch plans pic twitter com BPZhBMcXTF|79|102
8:30 AM - 9 Dec 2015|Determined make weekend pic twitter com 0vZklCCXDp|277|261
9:36 PM - 3 Dec 2015|Former Stone Temple Pilots singer Scott Weiland reportedly passed away age 48 http trib al RAYEwbk|610|362
6:19 AM - 3 Dec 2015|100 boxes library Christmas trees empty hearts librarians behind desk|108|136
3:11 PM - 2 Dec 2015|Woman beats would-be rapist pulp http huff 1RnFS6m pic twitter com C2IejAV7ly|878|1.4K
7:04 AM - 22 Nov 2015|@kanyewest released #MyBeautifulDarkTwistedFantasy five years ago today pic twitter com BBaAR58eXm|703|482
4:45 PM - 18 Nov 2015|Mood pic twitter com waS937SsXw|98|102
9:53 PM - 14 Nov 2015|Historic performance @_HOLLYHOLM congrats new champion @ufc #UFC193|2.1K|3.1K
