8:34 PM - 10 Dec 2015|This stop motion #clarence tribute awesome Watch Clarence Lado C stop-motion interstitial @Vimeo https vimeo com 145460130|5|28
10:37 AM - 11 Dec 2015|It'd ironic filled empty Radio Shacks stores sold working electronics|1|10
10:35 AM - 10 Dec 2015|Life wants flourish DNA wants go forward We need part @LouieFilms #RacingExtinction pic twitter com RQTfUxey5i|6|5
6:15 PM - 10 Dec 2015|@EdwardOZ wonderful Their #CoatOfManyColors|29|231
1:28 AM - 9 Dec 2015|Bette Davis' 1962 Variety ad seeking work pic twitter com LedRcdKdLJ|155|155
12:30 PM - 9 Dec 2015|Let get work Congress Has Plan Achieve 100 Percent Clean Renewable Energy 2050 http www thenation com article congress-has-a-plan-to-achieve-100-percent-clean-and-renewable-energy-by-2050 via @thenation|146|324
8:28 AM - 9 Dec 2015|@Joancollinsdbe Two fur babies wishing GREAT DAY XO pic twitter com tEVOzJdDWg|10|27
2:57 PM - 2 Dec 2015|Me Christmas tree Rockefeller center Neither us lit pic twitter com Z1Lq2pQoPl|38|126
9:51 AM - 9 Dec 2015|RT @hitRECord Here's new #FindYourPark coloring book request visual artists Check http bit ly 1PXcapw pic twitter com 29gjgafFuX|46|167
5:51 AM - 9 Dec 2015|We came sea JFKennedy 1962 Back US politicians understood basic Biology|6.5K|13K
11:54 PM - 8 Dec 2015|Most people aren't lucky enough able focus Dinah Shore https twitter com thewrap status 674479890679373824|10|29
11:57 PM - 8 Dec 2015|Cats waiting fishermen return pic twitter com vZtosq4ShL|636|836
12:49 PM - 8 Dec 2015|Don't mistake self-loathing modesty says @SarahKSilverman It's self-obsession http cbc ca 1 3355206 pic twitter com mxlMOnPddf|846|2.1K
7:33 PM - 8 Dec 2015|Please watch new #BillyOnTheStreet segment I might killed https www youtube com watch v A4r5Nzkma6E|67|293
3:03 PM - 7 Dec 2015|u see hottie pic twitter com WZ3TrtiqU7|433|1.3K
8:00 PM - 8 Dec 2015|Margaret Atwood writing graphic novel trilogy http bit ly 1OPnFOk|59|98
