6:46 PM - 11 Dec 2015|Cheers pic twitter com I4TBb7U1Ed|12|46
6:01 PM - 11 Dec 2015|@chilledasad100 Obama Gives Poor Nations Poison Chalice Skirting US Climate Responsibility http owl li VL4aH|15|11
2:40 PM - 11 Dec 2015|Hey Justin Beiber asking 48 million followers find underage girl Instagram romantic http thkpr gs 3731065|51|58
2:40 PM - 11 Dec 2015|The fascinating history Jefferson Founding Fathers defended Muslim rights http wapo st 1Rf3LxG|212|211
2:40 PM - 11 Dec 2015|Ceding war powers curious move congressional leaders say Obama running imperial presidency https twitter com seungminkim status 675439062707265536|13|7
2:33 PM - 11 Dec 2015|Freaky software scan face make speak words never said - watch http slate 1J0Ozwa pic twitter com Pw62bY2gLj|60|63
11:58 AM - 11 Dec 2015|People interpret Bible Torah Quran teach love acceptance hatred bigotry It's people books|819|1.7K
9:47 AM - 11 Dec 2015|Announcing VHS release Decker Vs Dracula time Christmas http victorvillefilmarchives com Great present anyone|39|156
6:44 PM - 10 Dec 2015|32 years ago week #NeverForget pic twitter com R307s7fFeP|426|481
9:27 PM - 10 Dec 2015|That feeling ex-pig rapist #danielholtzclaw starts crying sentenced rot prison pic twitter com j3dCaxf5MO|38|53
6:20 PM - 10 Dec 2015|@M_Lather Bee sure use organic free-range honey Overworked bees happy bees|1|1
6:35 PM - 10 Dec 2015|Cop rapes women gets convicted multiple charges major media coverage Some days 4th estate worthless #DanielHoltzclaw|1.1K|877
2:16 PM - 18 Nov 2015|Jack Drecker #American Hero could take ISIS bare hands|1|0
11:33 AM - 10 Dec 2015|Did This White Cop Rape 13 Black Women The Most Horrific Rape Case You've Ever Heard Of #BlackLivesMatter http www thedailybeast com articles 2015 12 10 the-most-horrific-cop-rape-case-you-ve-never-heard-of html via mobile source twitter|11|9
9:52 AM - 10 Dec 2015|My piece Donald Trump Japanese internment http ti 1jQyiDx via @TIMEIdeas|135|127
9:58 AM - 10 Dec 2015|The conservative tension distrust gov't trusting keep Americans' private phone records https twitter com mzhemingway status 675000368581988353|2|1
6:40 AM - 10 Dec 2015|Bitcoin 'founder' Craig Wright reconfirm initial assessment Craig Wright principal Bitcoin coder #SatoshiNakamoto|171|117
8:01 AM - 10 Dec 2015|Nathan You renewed 4th season Thank everyone rad support Don't miss big S3 finale tonight|2.3K|7.2K
11:11 PM - 9 Dec 2015|Aspiring statesman Donald Trump already pissing U S allies http huff 1RF6zn1 pic twitter com rEEkfPvciQ|28|24
11:00 PM - 9 Dec 2015|The GOP forfeited right criticize Donald Trump's hateful bigotry long long ago http slnm us 4V7kt0Q|20|26
10:31 PM - 9 Dec 2015|The pharmaceutical executive raised drug price 5 000 bought sole copy new Wu-Tang Clan album http nyti ms 1QxgcTR|179|165
8:21 PM - 9 Dec 2015|I miss George Carlin's voice sanity|70|245
4:47 PM - 9 Dec 2015|People confront Trump channeling sentiments long pre-date ask origins https twitter com justinjm1 status 674726545764818944|320|273
1:39 PM - 9 Dec 2015|Craig Wright man claimed invented Bitcoin erased http gizmo vH7G4UG|64|51
2:29 PM - 9 Dec 2015|In convos today Bitcoin folks dealt Satoshi coming 60 Wright wrong 40 Wright right|14|14
4:16 PM - 9 Dec 2015|Goddammit Trump See started Now everybody thinks it's okay racist https twitter com thehill status 674744112650838016|43|47
2:19 PM - 9 Dec 2015|Aaaaaaaand Trump thinks daughter hot https twitter com vicbergeriv status 668198242518179844|3|9
2:07 PM - 9 Dec 2015|CNN WMUR New Hampshire poll shows @BernieSanders 50 @HillaryClinton 40 http cnn 1IFsNTQ pic twitter com YkQv6q39PW|595|854
2:02 PM - 9 Dec 2015|December 2015 giving us good examples pro-Israel rhetoric world won't turn Jews Republicans|28|52
5:19 PM - 8 Dec 2015|Margaret Atwood writing superhero comic http nym ag 1U006Cw pic twitter com oUndBEgSIb|29|47
11:04 AM - 8 Dec 2015|A new investigation reveals systemic sex-abuse cover-up California police force http slate 1OO9E3f pic twitter com XoxtG1DtbJ|15|8
7:42 AM - 8 Dec 2015|On day 35 years ago John Lennon killed outside apartment building 40 http nyti ms 1ONN4rE pic twitter com uC4VDC1hJS|858|457
8:39 AM - 7 Dec 2015|Bernie Sanders Hillary Clinton lead full GOP field NH Sanders average 4 points better http www publicpolicypolling com main 2015 12 hassanayotte-knotted-sanders-strongest-in-general html|315|613
5:15 PM - 6 Dec 2015|Happy Hanukkah|4.1K|8.9K
2:14 PM - 6 Dec 2015|Following carjacking report wild police chase Seattle ends reports shots fired injured suspect http buff ly 1SHAedN|13|4
11:51 AM - 6 Dec 2015|Seattle police say man 73 attempted snort cocaine traffic stop http apne ws 1lkw4Ou #odd|121|93
11:38 AM - 5 Dec 2015|#ICYMI Largest category inmates military prisons @AP finds it's US child sex offenders #longreads http apne ws 1XJTpdk|119|66
10:00 AM - 5 Dec 2015|Sanders calls Chicago resignations police shooting case http politi co 1QmzHhV Getty pic twitter com POs3TBCvXD|27|24
9:52 PM - 4 Dec 2015|When I see Rashida Jones I thing one thing nepotism nepotism nepotism|1|0
5:56 AM - 29 Nov 2015|The choice live die tells cops like believe folks like Tamir Laquan chose die https twitter com deray status 670961823382904833|407|244
8:54 PM - 28 Nov 2015|Excellent analysis roots structure racism America A powerful primer society addicted denial https twitter com marclamonthill status 670673294450905088|56|70
4:41 PM - 26 Nov 2015|We're thankful tools like Tor Privacy Badger HTTPS Everywhere help reclaim digital privacy|200|223
5:29 PM - 28 Nov 2015|It simply harder eat well poor Barbara Ellen http trib al N02UCGW|125|112
5:34 PM - 28 Nov 2015|NSA shut controversial phone records program http hill cm IYspRr7 pic twitter com B74bUmQC3o|59|28
1:36 PM - 28 Nov 2015|Today millions people 5 000 deductibles That means people hesitate go doctor go|722|1.8K
2:46 PM - 28 Nov 2015|We one world one people And belief leads conclusion cannot turn back human suffering|2.5K|4.2K
6:48 AM - 28 Nov 2015|Ours health care plan would provide care Americans regardless income We can't leave 29 million uninsured|684|2.2K
