10:01 AM - 6 Dec 2015|Today National Day Remembrance Action Violence Against Women remember hundreds missing murdered Indigenous women|86|47
11:57 AM - 27 Nov 2015|#StandWithPP doctors staffers risk violence every day ensure people get health reproductive care need|544|492
11:35 AM - 27 Nov 2015|'Active shooter' barricaded Planned Parenthood office Colorado http www usatoday com story news nation 2015 11 27 reports-active-shooter-barricaded-planned-parenthood-office-colo 76455300|14|1
6:09 AM - 24 Nov 2015|There 3 times Canadian tweets snow actual snowflakes|921|1.1K
