1:12 PM - 9 Dec 2015|found review Goodfellas North Korean state news website pic twitter com GJrDB3R3uB|664|751
5:45 AM - 8 Dec 2015|Shoutout @ComplexMag lmao pic twitter com 9PZonkaAvZ|93|74
10:52 PM - 7 Dec 2015|What legacy #CotedIvoire President Ouattara New @hrw report priorities 2nd term http hrw org node 284141 pic twitter com 3KFmOa4R2D|2|0
9:30 AM - 6 Dec 2015|Extrajudicial killings police perhaps single important human rights issue Kenya today|23|10
7:52 PM - 4 Dec 2015|Everytime hear March madness like first time heard March madness|1.1K|1.1K
2:21 PM - 5 Dec 2015|Truest Words spoken person behind camera ain Muslim bruv #YouAintNoMuslimBruv https twitter com Conflicts status 673262720733413376|46|69
6:44 AM - 5 Dec 2015|When friend tries drugs future rapping pic twitter com vTBFzrtVn8|872|789
6:11 AM - 5 Dec 2015|In man's defense it's perfectly normal grown man obsessed child's science project pic twitter com 2MLKfv8Koj|217|248
4:51 AM - 5 Dec 2015|Contrary popular belief nothing African 'corruption' - Robtel Neajai Pailey Liberian academic pic twitter com JFPxmfKBWF|5|3
12:47 PM - 4 Dec 2015|Oh dear Chance The Rapper fan 'problematic' Chi-raq http pitchfork com news 62395-chance-the-rapper-says-spike-lees-chi-raq-is-exploitive-and-problematic|1|3
12:49 PM - 4 Dec 2015|part multiverse gq come pic twitter com 4cOiVYCqUU|5|8
10:49 AM - 4 Dec 2015|Media -- next time you're wondering people don't want talk like Mizzou Fly home cesspool vultures|62|68
10:02 AM - 4 Dec 2015|This rock bottom journalism looks like #SanBernadino pic twitter com gzS6zPZBxb|2.2K|1.3K
1:53 PM - 29 Nov 2015|pic twitter com kVCY5H6J2m|67|299
5:35 AM - 4 Dec 2015|#Chicago police unions want destroy decades misconduct info wake #LaquanMcDonald scandal Why More https www washingtonpost com news post-nation wp 2015 12 03 judge-chicago-police-must-notify-media-before-destroying-decades-of-misconduct-files|243|83
4:37 PM - 3 Dec 2015|tbf piece funny pretty good slander http www nytimes com 2015 12 02 opinion anyone-but-ted-cruz html pic twitter com RBCzx8CZhq|1|4
2:35 PM - 3 Dec 2015|Accurate Whiteness isn't culture identity It's condition top power structure https twitter com BroderickGreer status 672542552457916416|4|10
11:54 PM - 1 Dec 2015|In Nigeria land 500 languages one teach parrot http wsj com 1Npnic5 via @WSJ pic twitter com gE2c9PnQJ3|36|23
12:21 PM - 1 Dec 2015|@unkyoka @Ethnography911 @Nanjala1 #AskBono kindly return tomorrow oga seat|3|2
11:41 AM - 1 Dec 2015|@unkyoka #AskBono got mad Beyonce pantsula'd excited Missy Elliot shokid|1|3
8:28 PM - 30 Nov 2015|Steph threw hook shot alley oop double team 3 Shit made put phone yell Really https twitter com World_Wide_Wob status 671542253463199744|263|204
12:48 PM - 30 Nov 2015|Talib Kweli attacked Danish racists Copenhagen http bit ly 1Iwqvky# Vly19Z9dP10 twitter|2|1
1:03 PM - 29 Nov 2015|Does Odell's glovemaker also tires asking friend https vine co v iaxY5EAq3DI|7|17
12:39 PM - 29 Nov 2015|Sierra Leone villagers sue mining company London high http gu com p 4ehm3 stw|2|0
