7:07 AM - 8 Dec 2015|35 years ago today John Lennon murdered New York City http nbcnews 1XWK1hr pic twitter com FEubZfVNUg|765|473
4:01 AM - 8 Dec 2015|Over 1 100 000 people killed guns USA since @JohnLennon shot killed Dec 8 1980 #StopGunViolence pic twitter com OldpJESlYx|8.6K|5.7K
2:52 PM - 7 Dec 2015|So great Facebook post @Schwarzenegger https www facebook com notes arnold-schwarzenegger i-dont-give-a-if-we-agree-about-climate-change 10153855713574658|41|113
9:30 AM - 4 Dec 2015|Q Why Shad bad http trib al w7CDYIr From @GlobeArts @SimonHoupt pic twitter com 474ngaV8HG|11|5
3:48 PM - 3 Dec 2015|Happy Birthday @OzzyOsbourne Hope many many A big thank born Aloha much love pic twitter com jQuLSGCxJt|786|1.6K
12:58 PM - 3 Dec 2015|HBO first Game Of Thrones season 6 trailer teases return fan favorites http avc lu 1LRfnyM pic twitter com XGQ2AzxVio|34|38
6:15 PM - 2 Dec 2015|Inside opening Third Man Records' Cass Corridor location Detroit http rol st 1Qf8b65 pic twitter com cLwtsZGaKn|64|101
6:00 PM - 2 Dec 2015|Hundreds fake ads Paris mock corporate sponsors COP21 climate talks http www cbc ca 1 3345916 pic twitter com lQvb408p8D|107|98
5:30 PM - 1 Dec 2015|Fuck em @crimmins The best movies always skirt radar And #CallMeLucky one BEST https twitter com crimmins status 671852190588379137|3|3
5:35 PM - 1 Dec 2015|Max Casella discusses Doogie Howser Ed Wood many roles HBO http avc lu 1TjfqJu pic twitter com JYG0vOU1OB|7|17
3:23 PM - 18 Nov 2015|On 30th anniversary Calvin And Hobbes made peace loneliness http avc lu 1NcuaLH pic twitter com U04y9HhaJh|176|224
