11:58 PM - 10 Dec 2015|@Jakewhoisagirl lookin @ u girlie https twitter com playbill status 675004691907010560|1|2
6:27 PM - 10 Dec 2015|let's make America great pic twitter com sHFYhjec13|110K|21K
10:22 AM - 2 Dec 2015|welcome t0ad university first lesson drowning|2|4
7:45 PM - 8 Dec 2015|Youuuuuuuuu Should watch Jeopardy tomorrow Youuuuuu like Sorry buuuuuutton https twitter com hamiltonmusical status 674378745625640960|353|1.8K
8:55 PM - 8 Dec 2015|love man pic twitter com vbEpR30LO5|2|7
6:00 PM - 8 Dec 2015|How feel legal adult pic twitter com UJZwEM4fnz|1|7
8:59 AM - 8 Dec 2015|JUST ANNOUNCED @HamiltonMusical play open ended run Chicago beginning 9 27 16 #RiseUp #HamiltonChicago pic twitter com hRb2Yiobe3|1.4K|2.6K
3:07 PM - 6 Dec 2015|TONIGHT I FEAST ON GOLDEN COINS LIKE A CHILD OF MIDAS METAL MELTS BEFORE ME I AM JEWESS AND I CONTROL THE ROW OF FLAMES|17|89
5:44 PM - 6 Dec 2015|never farted|1|2
4:20 PM - 6 Dec 2015|I need close personal friend share crimes|2|5
4:29 PM - 4 Dec 2015|take pride things one hold strongly accuracy speling|1|10
11:57 AM - 4 Dec 2015|dream someone see think WHO beautiful elusive girl always see listening 2 taylor swift doin math hw|1|7
11:57 AM - 4 Dec 2015|like predictable always places times case secret admirer wants woo|1|8
1:25 PM - 3 Dec 2015|Our advocates work advance state federal priorities support needs #IBD patients http bit ly 1XPYi1c #IBDAware|1|6
12:00 PM - 25 Nov 2015|like master yum #getit seriously @AzizAnsari would dad consider adopting well adjusted horseman pic twitter com HSVhKfBpyw|250|794
2:06 PM - 29 Nov 2015|Bitches Blog Brunch Bathe|1|5
5:28 AM - 1 Dec 2015|But common We're reliable LADIES #force4ham pic twitter com WbdxDXC87M|145|220
5:36 AM - 1 Dec 2015|@TVMcGee Look em eye aim higher Summon courage require #force4ham pic twitter com Egc5N2u2Ns|45|68
7:45 AM - 1 Dec 2015|WE ARE OUTGUNNED OUTMANNED OUTNUMBERED OUTPLANNED #Force4Ham pic twitter com v1Mc2ggsKs|91|122
9:31 AM - 1 Dec 2015|Immigrants get job done #Force4Ham pic twitter com DavB0B9amH|18|40
6:58 PM - 30 Nov 2015|one time created twitter account claimed tweet aristotle quotes really mediocre things thought sounded smart|3|13
12:28 AM - 30 Nov 2015|@cheesofer @mairekay @Jakewhoisagirl @uberhobbit @DustinDiep @insaneblanket Here's OC ya https youtu rKGGh7cIwGM|1|3
3:57 PM - 28 Nov 2015|Same @Lin_Manuel Same pic twitter com pKOtrzl8ET|721|2.6K
3:55 PM - 29 Nov 2015|In NYC count rats census|1|2
4:34 PM - 29 Nov 2015|november 29th 2015 - jk rowling tweeted https twitter com jk_rowling status 671095834315005952|2|6
11:56 PM - 28 Nov 2015|Me home @mairekay @Jakewhoisagirl @arresteddev pic twitter com 02dL4tuPzz|2|2
10:42 AM - 28 Nov 2015|wouldn't today without strong female friendships|3|14
6:57 PM - 27 Nov 2015|Maybe it's four days spent Jewish mother Ripley's Believe It Or Not sounds kind passive aggressive|5|51
7:21 PM - 26 Nov 2015|They've brought Bart Starr crickets He's Ethel Merman Favre's Lansbury whoooaa|160|838
11:59 PM - 23 Nov 2015|another classic win-win pic twitter com nKJyn7tG0V|8.4K|10K
10:56 PM - 26 Nov 2015|@cheesofer @mairekay @Jakewhoisagirl @arresteddev thanksgiving dinner pic twitter com XZr7cdqcYE|1|3
10:43 PM - 26 Nov 2015|@Jakewhoisagirl @MobstaRobsta @mairekay everyone please like tweet get gif internet im basically cs guru|1|2
10:11 PM - 26 Nov 2015|In seriousness I thankful OSU fam y'all thru tough times quarter I feel #trulyblessed|2|3
11:51 AM - 26 Nov 2015|I thankful I I one 60 million @refugees thankful I small things help http donate unhcr org neilandgeorgina|256|385
11:11 PM - 25 Nov 2015|serve everything bread bowl|4|26
9:18 PM - 25 Nov 2015|For Christmas I got one way ticket Bitchtown|1|6
4:50 PM - 24 Nov 2015|214 years ago today Philip Hamilton died defending fathers word-- moments words don't speak pic twitter com ClfuqN7zlK|123|258
4:45 PM - 24 Nov 2015|netflix spill spaghetti couch|293|555
2:32 PM - 23 Nov 2015|always start tweets hell yea titties get mood ive crafted perfect tweet remove|160|938
10:21 AM - 24 Nov 2015|20 minutes write Federalist Papers chill gives u look pic twitter com ho8mfnDPi7|433|954
11:34 PM - 23 Nov 2015|Me trying cook pic twitter com n3u4v2clSs|2|2
4:37 PM - 23 Nov 2015|@MobstaRobsta @Jakewhoisagirl Fight|1|0
1:31 PM - 22 Nov 2015|Watch whip watch fall pit crippling despair watch nae nae|2|3
9:20 PM - 21 Nov 2015|Girls go college get knowledge t0ads go Jupiter meet hot singles nearby area|2|11
6:22 PM - 17 Nov 2015|That's quoth raven|678|1.2K
2:44 PM - 19 Nov 2015|I love nyc pic twitter com vvX93nsZKg|20|49
11:39 AM - 19 Nov 2015|#bestkeptcelebritysecrets none life #literally open book probably buy haven't already #onetrickpony|57|199
8:20 AM - 19 Nov 2015|train lmao pic twitter com Uj8OwRMEfd|1|6
10:40 PM - 18 Nov 2015|I get pic twitter com WSumNpXQBd|1|3
9:49 PM - 18 Nov 2015|I'm going keep tweeting someone pays I die|1|12
4:14 PM - 18 Nov 2015|Part 1 I loved @TheSoup years 86 exact excited focus solely acting career soft core|281|1.5K
7:04 AM - 18 Nov 2015|Link fan fiction|1|5
1:39 PM - 16 Nov 2015|Pssh SLYTHERIN You don't know https twitter com elizaschuyier status 666369808536064001|551|2.2K
12:43 PM - 16 Nov 2015|Call beep want reach you'll wait I'm placed federal penitentiary|1|3
12:10 AM - 16 Nov 2015|It's 14 years since saw favourite books come life #14YearsPhilosophersStoneFilm pic twitter com SG6O8dBYKL|24|15
3:41 PM - 15 Nov 2015|Regular readers sleep better lower stress levels enjoy higher self-esteem non-readers http nyer cm lxXqeRx|1.2K|1.2K
