9:12 AM - 9 Dec 2015|This year's comedians Nick Kroll John Mulaney Tickets go sale TOMORROW #RITFreezeFest #RITCAC pic twitter com tsCxlaeUTV|12|10
3:53 PM - 8 Dec 2015|mal doesn't surprise love bats mal they're little eat healthy @mallorbutt|1|3
12:30 PM - 8 Dec 2015|If hit 90 students course evaluations complete friday pinatas everywhere around campus next week Spread word|3|1
8:38 PM - 7 Dec 2015|Tonight second night Hanukkah That's right it's holiday eight nights #FallonTonight pic twitter com gyhz3Skiar|193|685
9:32 AM - 7 Dec 2015|Cool Beans Coffee expert @bcross @bluebottleroast 2015 #Zagat30under30 honoree http zagat bz 1LYRt4B pic twitter com JSu91vJGNh|11|12
5:15 PM - 6 Dec 2015|@mallorbutt walking back dorms car drives full blast @AdamSandler Hanukkah song|1|1
11:53 AM - 6 Dec 2015|Ready 4 8 krazy nites #HappyHanukkah pic twitter com 7P5XhvIZ8r|449|1.2K
10:00 AM - 6 Dec 2015|Is raining outside Let check phone|1|1
6:45 PM - 5 Dec 2015|tell @Ben_Penn13 wear bow tie club says It's like casual bow tie|1|8
11:11 PM - 4 Dec 2015|Really Tiny|6|23
9:03 PM - 4 Dec 2015|Congratulations @NyleDiMarco Strides towards acceptance deaf community #deafgain|1|5
3:29 PM - 2 Dec 2015|A sunny day nice And little snowfall nice Rain shit And people say love full shit|3|9
11:49 PM - 28 Nov 2015|tipsy textin memoir|86|347
11:38 PM - 28 Nov 2015|I went get money Jenny's wallet full googely eyes|9|94
5:54 PM - 25 Nov 2015|I saw Sasha Obama wearing denim mini skirt burgundy socks I bought denim mini skirt burgundy socks pic twitter com QDQ4FGG1D3|1.2K|1K
12:49 PM - 26 Nov 2015|Thanksgiving awesome #ThankfulForMax|3|3
9:48 AM - 26 Nov 2015|This day friends text problematic things families saying|4|9
11:38 PM - 25 Nov 2015|Hey thanks guys|647|2.4K
2:51 PM - 15 Nov 2015|I'm really good English English interpreting @akostandino|1|7
