4:01 AM - 8 Dec 2015|Over 1 100 000 people killed guns USA since @JohnLennon shot killed Dec 8 1980 #StopGunViolence pic twitter com OldpJESlYx|8.6K|5.7K
6:09 PM - 2 Dec 2015|GIVEAWAY RT follow enter winner announced 24 hours style choice pic twitter com 7uelHE2OZP|29|10
12:51 PM - 30 Nov 2015|Wearing Santa hat today #DIYDECEMBER STARTS TOMORROW pic twitter com Iq11kUN8WM|4K|2.9K
7:00 PM - 28 Nov 2015|PLEASE RETWEET pic twitter com PaK4qySF7U|1K|128
4:20 PM - 28 Nov 2015|make Christmas wish come tru pic twitter com JwHNugLudX|11K|3.1K
2:40 PM - 15 Nov 2015|This fucking important It retweeted shared 10000 times pic twitter com HF5I5KnJHI|55K|37K
7:00 PM - 15 Nov 2015|This upsetting pic twitter com ux8G36ioHL|3.4K|3.5K
4:14 AM - 14 Nov 2015|Dear sister @7umairaa something say world #ParisAttacks pic twitter com QWGiVQ2oqm|86|60
