4:32 AM - 10 Dec 2015|New #FactChecker @marcorubio claim recent mass shootings would prevented gun laws http wapo st 1Z0XTJM|41|24
10:38 AM - 7 Dec 2015|The no-fly list terrible tool gun control part terrible tool http j mp 1NG6oSy|8|4
9:51 AM - 6 Dec 2015|Welcome home Coach Kirby Smart #CommitToTheG pic twitter com nOk5qX0lAL|1.2K|1.3K
12:15 PM - 24 Nov 2015|LISTEN Advocates debate methods tax reform Prof George Yin adds perspective #taxreform #flattax #fairtax https soundcloud com uva-law tax-reform-alternatives-for-the-20th-century utm_source soundcloud utm_campaign share utm_medium twitter|1|1
12:36 PM - 2 Dec 2015|Hines Ward told he's interested coaching Kirby Smart's staff Georgia LISTEN http es pn 1NI07Mc pic twitter com iqn83DLtlU|298|286
9:41 AM - 1 Dec 2015|#NavyFootball QB Keenan Reynolds running away fan vote @Nissan @espn took ballot http promo espn go com espn contests nissan heisman 2015 #|2.1K|785
8:11 AM - 2 Dec 2015|If Kirby Smart wins big #UGA help stood shoulders giants pic twitter com WvsfEHAvEu|91|156
9:27 AM - 1 Dec 2015|Reminder Browns fan hard RT@Sobe_homie pic twitter com 0FfmbDru0B|88|83
3:10 PM - 30 Nov 2015|THE CEREAL INDUSTRY TOOK ALL THEIR LEFTOVER CORN GARBAGE COATED IT IN SUGAR AND MADE A TIGER NAMED TONY YELL AT OUR KIDS NOT GOOD ENOUGH|313|434
12:17 PM - 1 Dec 2015|Proud join colleagues signing #transportation funding bill conference report Look forward seeing become law #Georgia|8|8
6:23 AM - 1 Dec 2015|@Transport produced first multiyear highway bill decade Makes fundamental improvements #infrastructure http triblive com politics politicalheadlines 9480703-74 shuster-bill-highway#ixzz3t0reCcWi|8|4
8:59 AM - 1 Dec 2015|A former player open letter Mark Richt http trib al Uss8XFm|18|39
8:19 PM - 29 Nov 2015|UGA Fans today https vine co v e7J9iHY6ODP|98|84
6:08 PM - 29 Nov 2015|Per source #UGA McGarity gave Richt choice coaching bowl game Richt told players I want long I|381|565
4:39 PM - 29 Nov 2015|I asked countless times What Mark Richt really like get know This pic answer pic twitter com tBwat37S6H|653|915
11:32 AM - 29 Nov 2015|By way Richt know trouble McGarity made fly commercial Washington visit Jacob Eason|104|121
10:35 AM - 29 Nov 2015|#BREAKING Mark Richt head coach UGA http apne ws 1l0vWDx pic twitter com av2GHMhlFI|3|4
9:42 AM - 29 Nov 2015|Through good times bad times Mark Richt stood university players We love Coach pic twitter com ai3jzZAJPu|792|1K
1:57 PM - 28 Nov 2015|Thank Dawgnation showing Atlanta helping us win today And thanks everyone watched us TV well|839|4.1K
12:02 PM - 28 Nov 2015|UGA players left mark field return hedges destroyed last year pic twitter com rpN29RzSMg|175|184
12:04 PM - 28 Nov 2015|D-FENSE seals #GATA @kingPARRISH__ https twitter com ugaathletics status 670693155151458304|33|109
8:22 PM - 27 Nov 2015|#BAYvsTCU best water polo I've ever seen Unbelievable game|721|1K
8:36 PM - 27 Nov 2015|Live video #BAYvsTCU pic twitter com 1N4xAw9Bbz|99|155
6:48 PM - 27 Nov 2015|Exclusive look #BAYvsTCU coaches' phones following 5th turnover game pic twitter com wTHkKwxv91|62|72
2:10 PM - 26 Nov 2015|He likes keep things interesting naturally @DeAngeloRB took selfie turkey http es pn 1IdjzhB pic twitter com lFebOHnh2t|873|1.6K
7:04 PM - 24 Nov 2015|A reporter Tweets request pic twitter com vdFGrYisgU|380|149
1:49 PM - 15 Nov 2015|France bombed key ISIS targets Syria response deadly attacks Paris http ti 1MgwXQC|752|524
7:49 AM - 15 Nov 2015|Retweeted Brian Morris @brianmorris22 My reaction #UFC193 last night https vine co v iBHQ9n19irV http fb 2sFcjnuQw|157|122
