10:19 AM - 6 Dec 2015|Who wants decals RT enter #WIN #knfilters decals #knpromotions pic twitter com 5FLC7kzEje|112|44
5:14 PM - 2 Dec 2015|Our thoughts prayers go victims families tragic #SanBernadino shooting today|61|142
