9:14 PM - 10 Dec 2015|Have yet see one attractive Trump supporter|165|540
1:08 PM - 3 Dec 2015|Also wrote favorite albums year @TIME including @KaceyMusgraves @Sleater_Kinney http time com 4131352 top-10-albums|11|24
10:00 PM - 29 Nov 2015|Explore tiny apartment renovation growing family Melbourne http bit ly 1Gu9iqF pic twitter com 3uYHXOmt23|12|31
7:00 PM - 29 Nov 2015|What think brass-on-white palette bathroom http bit ly 1Gu9iqF pic twitter com ZXQh0XNK0y|6|16
9:00 PM - 29 Nov 2015|A chunk trestle lumber 4 Ikea Sultan steel bed legs made outdoor bench 70 http bit ly 1yljQn8 pic twitter com 80NOMqFW5f|10|29
10:04 AM - 29 Nov 2015|Before After How Small School Bus Was Transformed Cute Home http apttherapy com mRevPl pic twitter com 849zBqvv4K|10|14
5:00 PM - 27 Nov 2015|White people can't terrorists But get sunburned easily Everything evens|574|1.6K
6:00 PM - 27 Nov 2015|@jk_rowling lot say complicated life Severus Snape http nerdi st 1TcmkQD @burgermike pic twitter com XaVB4dAnwb|35|133
4:37 PM - 26 Nov 2015|Mariah Carey directed Hallmark movie We live best possible worlds|310|1.2K
8:00 PM - 26 Nov 2015|Talk bringing outside http bit ly 1FUbwPP pic twitter com nvKOhcET8n|17|28
