1:12 PM - 1 Dec 2015|Is it Pokemon or Big Data Test your knowledge of both thanks to @pixelastic http buff ly 1Oqnc53 pic twitter com 6T5B8b0hno 
12:18 PM - 1 Dec 2015|Are you getting what you need from your #CRMdata http buff ly 1YpYdBI pic twitter com 0AmJ0aMNFj 
11:17 AM - 1 Dec 2015|Constructing Pricing Strategy For Subscription Products http buff ly 1QPT0BP 
9:29 AM - 1 Dec 2015|The 5 Ways Data Scientists Keep Learning After College http buff ly 1XE7NP6 
7:10 AM - 1 Dec 2015|The Biggest Buyers of Software Companies in 2016 http buff ly 1YD8nit 
4:14 AM - 1 Dec 2015|What is Spark #bigdata guru @BernardMarr breaks it down for everyone http buff ly 1TnLSef 
10:29 PM - 30 Nov 2015|The heightened attention around data science has injected the idea that even small cos should have research teams http buff ly 1PlmZkW 
9:31 PM - 30 Nov 2015|The hardest parts of data science by @yanirseroussi http buff ly 1OohCQA 
6:44 PM - 30 Nov 2015|The Full Stack Marketer s Hierarchy of Needs http buff ly 1l0sEjJ pic twitter com SnovdtRujj 
4:52 PM - 30 Nov 2015|Interesting look into the future of big data from @esimoudis http buff ly 1T1bPzv 
3:24 PM - 30 Nov 2015|From masters to Microsoft 7 charts that plot the path of today s data scientists http buff ly 1OrnM2j 
1:12 PM - 30 Nov 2015|Cohort Analysis That Helps You Look Ahead by @ModeAnalytics http buff ly 1YBGpne pic twitter com w6rB7R97fX 
11:17 AM - 30 Nov 2015|Short-Term Thinking http buff ly 1TlurLu pic twitter com KHsanvyZj1 
9:29 AM - 30 Nov 2015|How Amazon Redshift opened up #bigdata to #growthhackers marketers and other light #quants http buff ly 1NjA1x3 pic twitter com awUBSiyill 
8:18 AM - 30 Nov 2015|Wrestling with your Salesforce data Join our webinar on 12 10 #CRMdata http buff ly 1kQm3Za pic twitter com ojEhKceIIm 
7:10 AM - 30 Nov 2015|150 data science blogs #Python #R #machinelearning #statistics #datavisualization http buff ly 1NjA1Nw pic twitter com YU9FkMxb0a 
4:14 AM - 30 Nov 2015|Analysis of @BostonVC's survey reveals why 2016 will be the year of the upsell in SaaS http buff ly 1HxRMbE pic twitter com oxVeAJQQ4p 
10:29 PM - 29 Nov 2015|How many martech companies list pricing publicly http buff ly 1XB6Gzs pic twitter com iRjXVvAhxR 
9:31 PM - 29 Nov 2015|no free hunch CountBayesie MLWave and other blogs that data scientists love http buff ly 1PliVBk pic twitter com cCfePmjr2B 
4:45 PM - 29 Nov 2015|Visualize your database with these handy tools from @modeanalytics http buff ly 1jVJtf7 pic twitter com 8F2yq6oKTS 
8:05 AM - 27 Nov 2015|Why Last Year s Holiday Ecommerce Sales Numbers Are Changing 2015 Expectations http buff ly 1LDwAvG 
11:13 AM - 25 Nov 2015|Learn how to explore Salesforce data w @RJMetrics @ModeAnalytics on 12 10 #CRMdata http buff ly 1OonGqh pic twitter com uz9Sa01Xr4 
9:29 AM - 25 Nov 2015|How Amazon Redshift opened up #bigdata to #growthhackers marketers and other light #quants http buff ly 1YrFfdR pic twitter com fXiHOcUzaL 
7:10 AM - 25 Nov 2015|The best companies derive 26 of new ACV from upsells while that number is just 19 for everyone else http buff ly 1TevbSv 
4:14 AM - 25 Nov 2015|The most reported skills for #datascientists are Data Analysis R Python Data Mining and Machine Learning http buff ly 1SZZbke 
10:29 PM - 24 Nov 2015|Building a data pipeline is hard Here's 7 reasons why http buff ly 1lHno4u pic twitter com G3IuT9d3GH 
9:31 PM - 24 Nov 2015|Machine Learning is Fun The world s easiest introduction to Machine Learning http buff ly 1YrF3eD 
6:44 PM - 24 Nov 2015|150 data science blogs #Python #R #machinelearning #statistics #datavisualization http buff ly 1P67M73 pic twitter com qYNzTnpGS6 
4:52 PM - 24 Nov 2015|A list of the 123 most influential data science accounts on Twitter http buff ly 1P67MEd 
3:24 PM - 24 Nov 2015|Visualize your database with these handy tools from @modeanalytics http buff ly 1I8qBEc pic twitter com n2XBwrTffr 
1:12 PM - 24 Nov 2015|The path to Chief Data Scientist http buff ly 1lHndWN pic twitter com ugMmiw4q77 
11:17 AM - 24 Nov 2015|How to Design a Better Pitch Deck http buff ly 1OdZE3b 
9:29 AM - 24 Nov 2015|Why Companies Are Not Engaging With Their Data http buff ly 1XmlvWH 
8:14 AM - 24 Nov 2015|Webinar announced @RJMetrics @ModeAnalytics tackle #CRMdata on 12 10 Register now http buff ly 1lFt4Mn pic twitter com 8k6BqJSkxd 
7:37 AM - 24 Nov 2015|Analysis of @BostonVC's survey reveals why 2016 will be the year of the upsell in SaaS http buff ly 1YrIPoc pic twitter com jn1rV9zHUz 
7:10 AM - 24 Nov 2015|Building Analytics at Simple http buff ly 1XluQxU pic twitter com nmBlLtPnnq 
4:14 AM - 24 Nov 2015|Why the data scientist is the most coveted new employee http buff ly 1PJUXiR 
10:29 PM - 23 Nov 2015|Seeing Both Sides The Secret Weapon to Scaling Sales Operations http buff ly 1SVDpOA 
9:31 PM - 23 Nov 2015|What is a Data Scientist An In-Depth Look http buff ly 1OnNZwR 
6:44 PM - 23 Nov 2015|Analyzing 1 1 Billion NYC Taxi and Uber Trips with a Vengeance http buff ly 1XliCoV 
4:52 PM - 23 Nov 2015|Visualize your database with these handy tools from @modeanalytics http buff ly 1RKaJrg pic twitter com HwM9XcFh6U 
3:24 PM - 23 Nov 2015|A list of the 123 most influential data science accounts on Twitter http buff ly 1SNvser 
1:12 PM - 23 Nov 2015|Podcast Beyond Lean Startups from @a16z http buff ly 1N12d7D 
11:17 AM - 23 Nov 2015|16 More Startup Metrics http buff ly 1NhwSQh 
9:29 AM - 23 Nov 2015|4 Lessons For SaaS Startups From Optimizely's Early Days http buff ly 1NgM7sP 
9:16 AM - 23 Nov 2015|Are you getting the full value from Hadoop Take this test from @fhalper and #TDWI http bit ly 1P1H5QL 
7:10 AM - 23 Nov 2015|7 Steps to Mastering Machine Learning With Python http buff ly 1SM6eNs 
4:14 AM - 23 Nov 2015|3 Site Layout Considerations Proven to Increase Sales http buff ly 1QyvvNn 
10:29 PM - 22 Nov 2015|Spend time learning the basics An Interview with Data Scientist Thomas Wiecki http buff ly 1LqffWO 
9:31 PM - 22 Nov 2015|7 Reasons why you shouldn't build your own data pipeline http buff ly 1LqffpN pic twitter com 6XKhBW8nYF 
4:45 PM - 22 Nov 2015|no free hunch CountBayesie MLWave and other blogs that data scientists love http buff ly 1MZ26JX pic twitter com 8v7AiMhOzh 
5:30 AM - 22 Nov 2015|Data Science Roundup #10 The Future of AI is Data Plotly Goes Open-Source the Story of Statistical Regression http buff ly 1X5oTKB 
4:45 PM - 21 Nov 2015|5 Essential Principles for Understanding Analytics http buff ly 1MroeuP pic twitter com RGis3TDc17 
6:44 PM - 20 Nov 2015|Why 5 Companies Chose Amazon Redshift http buff ly 1lyt1SH pic twitter com 4dScHxxMTz 
4:52 PM - 20 Nov 2015|How Amazon Redshift opened up #bigdata to #growthhackers marketers and other light #quants http buff ly 1MZ20C9 pic twitter com YLRr4LJOLY 
3:24 PM - 20 Nov 2015|The Pricing Strategies of 1876 Marketing Technology Companies http buff ly 1MZ1ZOr pic twitter com 4i82AZmXvC 
1:12 PM - 20 Nov 2015|The most reported skills for #datascientists are Data Analysis R Python Data Mining and Machine Learning http buff ly 1MZ1WCb 
11:17 AM - 20 Nov 2015|5 Best Machine Learning APIs for Data Science http buff ly 1Hcxt3c 
