12:28 PM - 6 Nov 2015|Those nights where emotions just overwhelm you Neither can you sleep nor can you work Everything's so distributed uneven 
11:38 AM - 2 Nov 2015|No-shave November You're on 
2:32 AM - 10 Aug 2015|Dear Kolkata You are so beautiful Bring us back home It's unbearable here 
11:51 AM - 9 Aug 2015|Oh A lot of it After a long time #happytummy #bliss eating chicken at Lal Darwaja Ahmedabad http fb me 4mKLQf4yl 
9:02 PM - 7 Aug 2015|The stadiums have been decorated transfers almost done new kits new plans Yes The premier league is back http fb me 6BshPKuPq 
10:25 AM - 30 Jul 2015|Congratulations Sri-lanka on being the first to have Project Loon I was amazed from the day I heard about this http fb me 3IidZXOoX 
9:48 AM - 22 Jul 2015|When your favorite band reminds you of home and the people you love From main hoon to this Bliss http fb me 3Uh2V6sYr 
9:55 PM - 17 Jul 2015|Here in Gujarat one part of the crowd are celebrating Eid the other Rath Yatra Then there are some more people http fb me 3LaumTYB7 
9:35 AM - 31 May 2015|Yes I was there when the away team equalized in the 86th minute Indian football at its best Hats off mohunbagan http fb me svxnNrZ1 
7:07 AM - 9 May 2015|The reigning champions are back on top Hell yeah Nail biting finish and oh what a match Punjab must be http fb me 3vWlNWIFR 
8:50 AM - 1 May 2015|One hell of an ola ride I'm in Feels like toretto driving traveling to Coorg 
11:17 AM - 30 Apr 2015|Anti-KKR Fuck off Dude we're the defending champs And you stepped in our home you 'honorable team' 
8:59 PM - 29 Apr 2015|Why does it always happen that when KKR face CSK the strike bowler 'Narine' is suspended somehow Na I'm not http fb me 7biOBRvyM 
12:16 PM - 29 Apr 2015|Party karo toh style se Vodka Martini Shaken not stirred http fb me 6ytig0fQr 
11:59 PM - 13 Apr 2015|Yeah Stand Down Flipkart Smart Move @Flipkart 
1:37 PM - 11 Nov 2014|People wanted Poriborton right Gola phatiye chechamechi kortish shob Arguments never ended Ne University tar http fb me 3LwL8Imnt 
1:08 PM - 5 Nov 2014|Dreams do come true Placed Bitches Hell yeah feeling crazy 
11:53 AM - 1 Jun 2014|Favorites who Punjab who Maxwell well who the fuck are they Champions are KKR Suck on it anti-KKR fans http fb me 1My4QV7u0 
10:36 AM - 17 Apr 2014|Almost all my buddies have finished posting To start off My Senior dada ra from college and F13 Aaj tomader http fb me 2r4uUPD1v 
10:30 AM - 14 Apr 2014|To Adarsh When Yagvik '14 ended I received a call Call ta sesh howar age I couldn't speak anymore Yes I http fb me 1g09yopq2 
10:09 AM - 14 Apr 2014|4 years it's been Guys it's been a pleasure 
2:48 PM - 19 Mar 2014|Comeback Kings Talk how much you want post how much you want but you never write United off 
9:26 AM - 28 Feb 2014|Weekend of Heaven Kal bikele Kolkata Derby Night Manchester Derby and then again ghum theke uthe India Pakistan Chumma 
9:42 AM - 21 Dec 2013|Meeting up an old friend Popcorn and Coffee United Win A Beautiful Evening Enjoying Vacations 
1:59 AM - 20 Dec 2013|Dhoom 3 Seen Just doesn't feel like I watched a Dhoom movie 
7:42 AM - 7 Dec 2013|MTV Unplugged Season 3- Guys you should stop the show Stop feeding people feeding crap Rape message everywhere http fb me 2n2pFyBjz 
11:11 AM - 3 Dec 2013|This is just too funny http fb me 3cv1HaXHO 
9:29 AM - 24 Nov 2013|I posted 10 photos on Facebook in the album Joy EB http fb me 2aQcsQnYL 
10:41 PM - 15 Nov 2013|Heart-throb of a nation God of the game Well those last few moments were equally beautiful and emotional http fb me 24xy9p62F 
7:09 AM - 12 Nov 2013|Life-Changing Moment No missed by an inch Damn 
6:24 AM - 6 Nov 2013|What a Legend Still Running still creating chances Amazing http fb me 1VAutnjES 
8:24 AM - 16 Oct 2013|No comparisons with anyone but this is simply EPIC #indvsaus #bleedblue 
11:27 PM - 6 Oct 2013|Hey there Delilah I miss you 
10:01 AM - 16 Sep 2013|Something to take away http fb me 21ROpkaRv 
1:24 AM - 11 Sep 2013|A Minute of Silence One of the most revolutionary and shittiest of human acts in this 21st century R I P 
7:53 AM - 6 Sep 2013|Player transfer in Football is like changing girlfriends Earlier they used to stick with one their entire career http fb me 1XA3NnUCm 
12:45 PM - 17 Aug 2013|I live my life a quarter mile at a time Nothing else matters not the mortgage not the store not my team and http fb me 2eRyl3KhT 
12:32 AM - 23 Jun 2013|Been quite for a long time Now is the time to get rid of disappointing stuff In the end if they do not have http fb me 2UNZIZXaG 
5:36 AM - 17 May 2013|I have 1300 friends on Facebook but not the one that matters 
12:01 PM - 16 May 2013|One of those days when everything is great but still you are sad ' 
3:02 AM - 11 May 2013|Oh I'm totally stressed and burned out I so need a break Can't decide if that should be a quiet place or a http fb me 1TubkqTpw 
2:07 PM - 7 May 2013|Bro's before Hoe's D 
1:34 PM - 1 May 2013|Humiliation Again To all the barcelona fans blabbering all day and night this is for you -- hahahahahahaaaa http fb me 2lXq7IxGw 
3:20 AM - 29 Apr 2013|Sheldon Cooper- No one can talk better nor is smarter than you courtesy- your new fan Bazzinga D 
11:05 PM - 22 Apr 2013|Last year we lost it with 4 minutes to go This year we WON it with 4 matches to go On your face City Fans I believe 
6:00 AM - 21 Apr 2013|Its a pity we havent those 200 matches and such runs being chased I agree there are bowlers something but we need a few of them @IPL 
5:41 AM - 19 Apr 2013|Amazing http fb me AoYXbGEG 
3:30 AM - 4 Apr 2013|So many complain that their life is all screwed up Some reply that people are full of shit these days But i http fb me 1t8aJ30AN 
11:13 AM - 3 Apr 2013|The world really should have ended in December 2012 So many people would have died luckier 
12:02 AM - 10 Mar 2013|#pissed #irritated P S Unavailable Do Not Disturb 
11:43 PM - 11 Feb 2013|Who will be your Valentine #superexcited http fb me zD3llM4h 
9:55 AM - 10 Feb 2013|Come On Real Madrid C F We're Game Glory Glory Manchester United A Clash between my two favorite clubs but http fb me 2z7Z6I5Sg 
11:26 AM - 15 Jan 2013|Who will be my Valentine what u guys think Do comment Find out urs http valentine-apps com 3 http fb me 22NLQsPTv 
11:25 AM - 15 Jan 2013|Who will be my Valentine what u guys think Do comment Find out urs http valentine-apps com 3 http fb me 1J4GO9aoj 
2:25 AM - 25 Jul 2012|Rs 599 for a Full Body Massage and MORE at Satin Rose Beauty Salon http CRAZEAL com - http www crazeal com in k5Mmf0 112918 
10:19 PM - 31 Jul 2011|Back on Twitter after a long time 
10:37 PM - 14 Apr 2010|Dont give me sunshine just give the rain 
10:32 AM - 12 Apr 2010|Atleast the nights are gettin cooler 
