6:06 PM - 29 Nov 2015|Speaker Poet Highlight http www senecatmpoet com speaker-poet-highlight 
5:08 AM - 4 Nov 2015|Daily Motivation http www senecatmpoet com daily-motivation-49 
8:44 PM - 3 Nov 2015|Student Development Workshop Series http www senecatmpoet com event student-development-workshop-series 
8:21 PM - 1 Nov 2015|She Is My Medicine video http youtube com watch v 7vzDL53HXJM feature youtu be http www senecatmpoet com she-is-my-medicine-video 
5:44 AM - 31 Oct 2015|Daily Motivation http www senecatmpoet com daily-motivation-48 
7:16 AM - 29 Oct 2015|Daily Motivation http www senecatmpoet com daily-motivation-47 
10:18 PM - 3 Oct 2015|I liked a @YouTube video http youtu be YlcttTO41jM a Panther Red vs Panthers Black 
6:29 PM - 17 Sep 2015|Be Happy http www senecatmpoet com be-happy pic twitter com IHa3gprUcP 
5:19 AM - 15 Aug 2015|I liked a @YouTube video from @dina_gurl50 http youtu be Qutx85h4XzE a Syacuse University Expands Equal Opportunity Office to Combat 
1:46 PM - 22 Jul 2015|A special thanks to @SenecaTMPoet for taking time to visit us at Lincoln @BuildingMenProg #buildingmensummer pic twitter com RtHEyOA4sm 
5:41 AM - 8 Jul 2015|Daily Motivation http www senecatmpoet com daily-motivation-46 
5:57 AM - 7 Jul 2015|Daily Motivation http www senecatmpoet com daily-motivation-45 
4:14 PM - 6 Jul 2015|Hanging with the great @JSandersNC9 today She is amazing Thank you for speaking to the students today #newschannel9 pic twitter com cGzx44mLJt 
5:15 AM - 6 Jul 2015|Daily Motivation http www senecatmpoet com daily-motivation-44 
8:43 AM - 4 Jul 2015|Daily Motivation http www senecatmpoet com daily-motivation-43 
5:15 PM - 1 Jul 2015|The Movement #givemorelove #payitforward pic twitter com CBpQyyaC05 
6:33 AM - 1 Jul 2015|Daily Motivation http www senecatmpoet com daily-motivation-42 
5:04 AM - 29 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-41 
5:48 AM - 28 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-40 
5:03 AM - 26 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-39 
5:35 PM - 25 Jun 2015|Syracuse officer has joined the Give More Love movement #payitforward #givemorelove pic twitter com c11xyVGGI2 
5:35 PM - 25 Jun 2015|Syracuse officer has joined the Give More Love movement #payitforward #givemorelove pic twitter com w60dwfPaLC 
5:03 AM - 25 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-38 
8:44 PM - 24 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-37 
7:57 AM - 22 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-36 
8:26 AM - 20 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-35 
10:45 AM - 19 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-34 
9:57 AM - 12 Jun 2015|Loving the @SyracuseU strawberry fest @SenecaTMPoet rocking it as MC But you've got to work on those moves son pic twitter com 240RkDU9cX 
8:24 PM - 10 Jun 2015|I liked a @YouTube video http youtu be AF1fHhapNYI a MARIO POPPINS by WORLD ft FRED THE GODSON 
5:13 PM - 6 Jun 2015|Daily Motivation http www senecatmpoet com daily-motivation-33 
4:35 PM - 1 Jun 2015|Reminiscing my Pascagoula Panthers track days '96 I just ran 4 28 mi with Nike http go nike com qtbhqo #nikeplus pic twitter com v03aWzR9CS 
1:41 PM - 29 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-32 
1:27 PM - 28 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-31 
5:22 AM - 27 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-30 
5:16 AM - 26 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-29 
9:06 PM - 25 May 2015|Check out my site http m senecatmpoet com 
5:32 AM - 25 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-28 
5:33 AM - 24 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-27 
5:07 AM - 23 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-26 
5:42 AM - 22 May 2015|Daily Motivation http www senecatmpoet com daily-motivation-25 
