7:03 AM - 1 Dec 2015|Can we get over @KylieJenner already There is NO reason to care about anything she does 
6:56 AM - 1 Dec 2015|Basically pic twitter com sBv72LGY7t 
6:50 AM - 1 Dec 2015|Baby girl Too much animal print for a rainy day Too much animal print for your own good Best Life 
6:18 AM - 1 Dec 2015|If I had to guess I'd say I've spent 79 of the past three months attempting to learn German 
1:34 PM - 28 Nov 2015|When you get mail from @SallieMae around your birthday and you're convinced the letter inside reads happy birthday now where is our money 
12:14 PM - 26 Nov 2015|Adele rings through out the home #Thanksgiving 
11:53 AM - 25 Nov 2015|Being able to separate yourself from your daily woes and understand life more holistically is a beautiful thing 
9:36 AM - 25 Nov 2015|Great track for a peaceful day by @QUILTMUSIC http pitchfork com reviews tracks 17836-quilt-eliot-st via @pitchfork 
10:46 AM - 23 Nov 2015|another great cut by ajpalya @ Mec Barber Spa https instagram com p -cBpvxgn5C 
7:16 AM - 19 Nov 2015|When you really about it @KrisJenner represents what pilgrims are all about World domination http ow ly UQvQO via @papermagazine 
7:10 AM - 19 Nov 2015|Shout out to my laptop for being the absolute worst 
6:30 AM - 19 Nov 2015|A croissant and coffee is all I need to get me through the day 
7:28 AM - 18 Nov 2015|Have been buying bomber jackets in various fabrics that bomber jackets should not be made in and feeling #awful about it in retrospect 
6:49 AM - 18 Nov 2015|Excited to be 5000 lbs soon Between stressing eating this week Thanksgiving the next I'm confident I can meet my ideal weight of a whale 
2:39 PM - 17 Nov 2015|When teachers try to teach this week but everyone is in Thanksgiving Break mode pic twitter com bnzYyFQILl 
6:28 AM - 17 Nov 2015|Making returns is far too difficult 
7:20 PM - 16 Nov 2015|i got it from my grandma https instagram com p -K63gbAnz6 
10:35 AM - 15 Nov 2015|This is what my November sounds like http ow ly UFLx1 
7:43 AM - 12 Nov 2015|Basically me https apple news AiE919fjWRZCX9EfdHqjYyg 
9:56 PM - 11 Nov 2015|How does he do it He doesn't sleep 
4:49 PM - 11 Nov 2015|Hey @zozomal @TouseyJeffrey How do you keep social media exciting engaging both for followers personally #NewhouseNYCChat @NewhouseSU 
3:10 PM - 9 Nov 2015|You won't see any sunshine for the rest of the week Tune into #CitrusTV to hear your full weather forecast pic twitter com KSddueXT6R 
12:18 PM - 8 Nov 2015|When positivity seems hard to reach I keep my head down and my mouth shut 
11:15 AM - 8 Nov 2015|Need to find a way to push through this week #HittingTheWall 
1:07 PM - 4 Nov 2015|I want pizza Not a throw away pizza A really good worth the calories pizza 
7:29 AM - 4 Nov 2015|I can't tell if The Weeknd selling a vape because he vapes is brilliant or not https apple news AEURsfzSoSZuRL-hoMW3ung 
6:54 PM - 3 Nov 2015|Received a very cool @KloutPerks in the mail Can't wish to try out these @Clinique Men's products pic twitter com AAdz0HZ2Bh 
